unit_number,cycle,anomaly_score,trend_score,RUL_linear,rul_score,saude_anomalia,saude_trend,faixa_RUL,health_A_50_30_20,health_B_40_40_20,health_C_50_25_25,health_D_60_25_15,health_E_40_35_25,health_score,status,rul_risk,health_risk,priority_A_50_50,priority_B_60_40,priority_C_40_60,priority_D_70_30,priority_E_30_70
13,123,45.44352905824529,0.0,40.0,32.0,54.55647094175471,100.0,31-75,52.36694128252641,54.62258837670189,54.639117735438674,47.83911773543868,56.89476482961415,47.83911773543868,RISCO,68.0,52.16088226456132,60.08044113228066,58.496529358736794,61.66435290582453,56.91261758519292,63.24826467936839
13,124,50.31662997370608,21.887182287884983,39.0,31.2,49.68337002629392,78.11281771211502,31-75,46.12757455031118,47.97591155294057,47.54904693460223,42.85776516339073,49.39738393723162,42.85776516339073,RISCO,68.8,57.14223483660927,62.97111741830463,61.805340901965565,64.1368939346437,60.639564385626485,65.30267045098277
13,125,50.28446462306678,59.92966616634016,38.0,30.4,49.71553537693322,40.07033383365984,31-75,38.128727379811934,40.06028091750525,37.64646730264826,36.67943391928228,39.57802084034159,36.67943391928228,RISCO,69.6,63.32056608071772,66.46028304035886,65.83233964843063,67.08822643228709,65.2043962565024,67.71616982421531
13,126,50.51364457574762,85.24360385299948,37.0,29.599999999999998,49.48635542425238,14.756396147000515,31-75,32.597185856675814,34.58582139910106,30.860687892813225,32.34504827811317,32.84932343523846,32.34504827811317,RISCO,70.4,67.65495172188683,69.02747586094341,68.7529710331321,69.30198068875474,68.47846620532079,69.57648551656605
13,127,50.52331698494128,100.0,36.0,28.799999999999997,49.47668301505872,0.0,31-75,29.24300490451761,31.310673206023488,26.76917075376468,29.64917075376468,28.83683905527055,29.64917075376468,CRITICO,71.2,70.35082924623532,70.77541462311765,70.69049754774119,70.86033169849412,70.60558047236472,70.94524877387059
13,128,50.59939773423014,100.0,35.0,28.000000000000004,49.40060226576986,0.0,31-75,28.82018067973096,30.96024090630795,26.350150566442466,29.150150566442463,28.49021079301945,29.150150566442463,CRITICO,72.0,70.84984943355754,71.42492471677878,71.30990966013452,71.53993977342301,71.19489460349027,71.65495483006725
13,129,50.46758581379531,100.0,34.0,27.200000000000003,49.53241418620469,0.0,31-75,28.45972425586141,30.69296567448188,25.98310354655117,28.703103546551173,28.216344965171643,28.703103546551173,CRITICO,72.8,71.29689645344882,72.04844822672442,71.8981378720693,72.19875858137954,71.74782751741418,72.34906893603464
13,130,50.82991186737031,100.0,33.0,26.400000000000002,49.17008813262969,0.0,31-75,27.951026439788905,30.22803525305188,25.49252203315742,28.13252203315742,27.76953084642039,28.13252203315742,CRITICO,73.6,71.86747796684259,72.73373898342129,72.56048678010555,72.90699118673703,72.38723457678981,73.08024339005277
13,131,51.044149743961455,100.0,32.0,25.6,48.95585025603855,0.0,31-75,27.48675507681156,29.82234010241542,25.03896256400964,27.59896256400964,27.37454758961349,27.59896256400964,CRITICO,74.4,72.40103743599036,73.40051871799518,73.20062246159422,73.60041497439614,73.00072620519325,73.8003112307971
13,132,51.28065677943615,100.0,31.0,24.8,48.71934322056385,0.0,31-75,27.015802966169154,29.407737288225544,24.579835805140963,27.059835805140963,26.97177012719735,27.059835805140963,CRITICO,75.2,72.94016419485904,74.07008209742952,73.84409851691542,74.29606567794362,73.61811493640133,74.52204925845771
13,133,51.33517191454319,100.0,30.0,24.0,48.66482808545681,0.0,0-30,26.599448425637043,29.065931234182727,24.1662070213642,26.5662070213642,26.63268982990989,26.5662070213642,CRITICO,76.0,73.43379297863581,74.7168964893179,74.46027578718149,74.97351719145433,74.20365508504506,75.23013789359074
13,134,51.69022623226003,100.0,29.0,23.200000000000003,48.30977376773997,0.0,0-30,26.09293213032199,28.60390950709599,23.677443441935,25.997443441935,26.188420818708988,25.997443441935,CRITICO,76.8,74.002556558065,75.4012782790325,75.121533934839,75.681022623226,74.84178959064549,75.96076696741949
13,135,52.14415252876381,100.0,28.0,22.400000000000002,47.85584747123619,0.0,0-30,25.556754241370857,28.10233898849448,23.16396186780905,25.40396186780905,25.709546614932663,25.40396186780905,CRITICO,77.6,74.59603813219096,76.09801906609547,75.79762287931457,76.39841525287638,75.49722669253366,76.69881143965728
13,136,52.62152410653452,100.0,27.0,21.6,47.37847589346548,0.0,0-30,25.01354276803964,27.591390357386192,22.64461897336637,24.80461897336637,25.22246656271292,24.80461897336637,CRITICO,78.4,75.19538102663363,76.79769051331681,76.47722861598018,77.11815241065345,76.15676671864354,77.4386143079901
13,137,53.10044220541207,100.0,26.0,20.8,46.89955779458793,0.0,0-30,24.46986733837638,27.07982311783517,22.124889448646982,24.20488944864698,24.73484522810577,24.20488944864698,CRITICO,79.2,75.79511055135302,77.49755527567652,77.15706633081182,77.8380442205412,76.81657738594711,78.1785331654059
13,138,53.443108388812,100.0,25.0,20.0,46.556891611188,0.0,0-30,23.9670674833564,26.6227566444752,21.639222902797,23.639222902797,24.2949120639158,23.639222902797,CRITICO,80.0,76.360777097203,78.1803885486015,77.8164662583218,78.5443108388812,77.4525439680421,78.90823312916089
13,139,54.02704676597658,100.0,24.0,19.2,45.97295323402342,0.0,0-30,23.391885970207028,26.06918129360937,21.093238308505853,23.01323830850585,23.7705336319082,23.01323830850585,CRITICO,80.8,76.98676169149415,78.89338084574707,78.5120570148965,79.27470467659765,78.13073318404591,79.65602850744824
13,140,54.8128263705022,100.0,23.0,18.4,45.1871736294978,0.0,0-30,22.75615208884934,25.43486945179912,20.496793407374447,22.33679340737445,23.17551077032423,22.33679340737445,CRITICO,81.6,77.66320659262556,79.63160329631278,79.23792395557533,80.02528263705022,78.84424461483789,80.41896197778766
13,141,55.19321202275598,100.0,22.0,17.599999999999998,44.80678797724402,0.0,0-30,22.242036393173205,24.962715190897608,20.001696994311004,21.761696994311,22.722375792035407,21.761696994311,CRITICO,82.4,78.238303005689,80.3191515028445,79.90298180341341,80.7353212022756,79.4868121039823,81.1514909017067
13,142,55.91089786655827,100.0,21.0,16.8,44.08910213344173,0.0,0-30,21.62673064003252,24.35564085337669,19.42227553336044,21.10227553336044,22.15118574670461,21.10227553336044,CRITICO,83.2,78.89772446663956,81.04886223331978,80.61863467998373,81.47908978665583,80.18840712664769,81.90931733999186
13,143,57.11247717944727,100.0,20.0,16.0,42.88752282055273,0.0,0-30,20.86625684616581,23.55500912822109,18.721880705138183,20.321880705138184,21.410632987193456,20.321880705138184,CRITICO,84.0,79.67811929486182,81.8390596474309,81.4068715769171,82.27124771794473,80.97468350640327,82.70343578845853
13,144,58.121604553305545,100.0,19.0,15.2,41.878395446694455,0.0,0-30,20.163518634008334,22.83135817867778,18.06959886167361,19.58959886167361,20.73743840634306,19.58959886167361,CRITICO,84.8,80.41040113832639,82.6052005691632,82.16624068299583,83.04416045533056,81.72728079682847,83.48312034149791
13,145,59.123426663835,100.0,18.0,14.399999999999999,40.876573336165,0.0,0-30,19.462972000849497,22.110629334466005,17.41914333404125,18.85914333404125,20.066800667657752,18.85914333404125,CRITICO,85.6,81.14085666595875,83.37042833297937,82.92451399957525,83.81634266638349,82.47859966617112,84.26225699978762
13,146,60.28096258828565,100.0,17.0,13.600000000000001,39.71903741171435,0.0,0-30,18.715711223514305,21.327614964685743,16.72975935292859,18.08975935292859,19.341663094100024,18.08975935292859,CRITICO,86.4,81.91024064707142,84.15512032353571,83.70614438824285,84.60409625882858,83.25716845295,85.05307219412143
13,147,61.27149179520633,100.0,16.0,12.8,38.72850820479367,0.0,0-30,18.0185524614381,20.611403281917468,16.08212705119842,17.362127051198417,18.674977871677783,17.362127051198417,CRITICO,87.2,82.63787294880159,84.9189364744008,84.46272376928096,85.37514917952063,84.0065110641611,85.83136188464047
13,148,62.60472230954383,100.0,15.0,12.0,37.39527769045617,0.0,0-30,17.21858330713685,19.75811107618247,15.348819422614042,16.54881942261404,17.88834719165966,16.54881942261404,CRITICO,88.0,83.45118057738595,85.72559028869298,85.27070834643158,86.18047223095438,84.81582640417017,86.63535417321577
13,149,64.14000053788706,100.0,14.0,11.200000000000001,35.85999946211294,0.0,0-30,16.35799983863388,18.82399978484517,14.564999865528236,15.684999865528235,17.030999811739527,15.684999865528235,CRITICO,88.8,84.31500013447176,86.55750006723588,86.10900008068306,87.0060000537887,85.66050009413023,87.45450004034153
13,150,65.82344836707145,100.0,13.0,10.4,34.17655163292855,0.0,0-30,15.452965489878563,17.830620653171422,13.744137908232137,14.784137908232138,16.12179307152499,14.784137908232138,CRITICO,89.6,85.21586209176786,87.40793104588393,86.96951725506071,87.84634483670715,86.5311034642375,88.28475862753035
13,151,67.90731797141099,100.0,12.0,9.6,32.09268202858901,0.0,0-30,14.427804608576704,16.677072811435604,12.823170507147251,13.783170507147252,15.072438710006152,13.783170507147252,CRITICO,90.4,86.21682949285275,88.30841474642638,87.89009769571166,88.7267317971411,87.47178064499693,89.14504884785583
13,152,69.92765408321867,100.0,11.0,8.799999999999999,30.07234591678133,0.0,0-30,13.421703775034398,15.548938366712532,11.918086479195331,12.798086479195332,14.045321070873465,12.798086479195332,CRITICO,91.2,87.20191352080467,89.20095676040233,88.80114811248279,89.60076540832188,88.40133946456326,90.00057405624139
13,153,72.23403539885271,100.0,10.0,8.0,27.76596460114729,0.0,0-30,12.329789380344186,14.306385840458915,10.941491150286822,11.741491150286825,12.91808761040155,11.741491150286825,CRITICO,92.0,88.25850884971318,90.12925442485658,89.75510530982791,90.50340353988527,89.38095619479923,90.87755265491394
13,154,73.73036109247681,100.0,9.0,7.199999999999999,26.269638907523188,0.0,0-30,11.480891672256956,13.387855563009277,10.167409726880797,10.887409726880795,12.074373617633114,10.887409726880795,CRITICO,92.8,89.11259027311921,90.9562951365596,90.58755416387152,91.32503610924769,90.21881319118344,91.69377708193576
13,155,76.52399022080952,100.0,8.0,6.4,23.47600977919048,0.0,0-30,10.242802933757144,11.950403911676192,9.06900244479762,9.70900244479762,10.776603422716668,9.70900244479762,CRITICO,93.6,90.29099755520238,91.94549877760119,91.61459853312142,92.27639902208095,91.28369828864166,92.60729926656072
13,156,78.84696178041622,100.0,7.0,5.6000000000000005,21.153038219583777,0.0,0-30,9.145911465875134,10.701215287833511,8.088259554895945,8.648259554895944,9.64356337685432,8.648259554895944,CRITICO,94.4,91.35174044510406,92.87587022255204,92.57104426706243,93.18069617804161,92.26621831157283,93.48552213353122
13,157,82.41823877118493,100.0,6.0,4.8,17.58176122881507,0.0,0-30,7.67452836864452,8.952704491526028,6.795440307203768,7.275440307203767,8.073616430085274,7.275440307203767,CRITICO,95.2,92.72455969279623,93.96227984639812,93.71473581567774,94.2098238771185,93.46719178495736,94.45736790783887
13,158,85.31487120774449,100.0,5.0,4.0,14.685128792255512,0.0,0-30,6.405538637676654,7.474051516902206,5.671282198063878,6.071282198063878,6.739795077289429,6.071282198063878,CRITICO,96.0,93.92871780193612,94.96435890096805,94.75723068116167,95.17148712077444,94.55010246135528,95.37861534058082
13,159,90.20064058202767,100.0,4.0,3.2,9.799359417972326,0.0,0-30,4.539807825391698,5.199743767188931,4.049839854493081,4.369839854493081,4.709775796290314,4.369839854493081,CRITICO,96.8,95.63016014550692,96.21508007275347,96.09809608730416,96.33206405820277,95.98111210185485,96.44904804365207
13,160,94.25772742953131,100.0,3.0,2.4,5.742272570468685,0.0,0-30,2.922681771140605,3.2569090281874744,2.6355681426171715,2.875568142617172,2.96979539966404,2.875568142617172,CRITICO,97.6,97.12443185738283,97.36221592869141,97.3146591144297,97.40977274295312,97.26710230016798,97.45732955721485
13,161,98.6780455723177,100.0,2.0,1.6,1.3219544276823,0.0,0-30,1.19658632830469,1.1687817710729205,1.130488606920575,1.290488606920575,1.102684049688805,1.290488606920575,CRITICO,98.4,98.70951139307942,98.55475569653971,98.58570683584766,98.52380455723177,98.61665797515559,98.49285341792383
13,162,100.0,100.0,1.0,0.8,0.0,0.0,0-30,0.4,0.32,0.4,0.48,0.32,0.48,CRITICO,99.2,99.52,99.36,99.392,99.328,99.42399999999998,99.29599999999999
13,163,100.0,100.0,0.0,0.0,0.0,0.0,0-30,0.0,0.0,0.0,0.0,0.0,0.0,CRITICO,100.0,100.0,100.0,100.0,100.0,100.0,100.0
19,39,3.282556825092474,12.599237977883613,119.0,95.19999999999999,96.71744317490752,87.40076202211638,76-125,94.09538535689552,94.24712967438629,93.62955129925598,94.40947509704434,93.78129561674672,94.40947509704434,SAUDAVEL,4.800000000000011,5.590524902955664,5.195262451477838,5.274314941773403,5.116209961182273,5.353367432068968,5.037157470886707
19,40,0.0,6.031984584364984,118.0,94.39999999999999,100.0,93.96801541563502,76-125,95.993603083127,96.553603083127,95.69200385390874,95.73520231234524,96.25200385390876,95.73520231234524,SAUDAVEL,5.6000000000000085,4.264797687654763,4.932398843827386,4.798878612592861,5.0659190750619105,4.665358381358336,5.199439306296434
19,41,0.0,0.0,117.0,93.60000000000001,100.0,100.0,76-125,96.8,97.44,96.8,96.16,97.44,96.16,SAUDAVEL,6.3999999999999915,3.8400000000000034,5.119999999999997,4.863999999999999,5.375999999999996,4.608,5.631999999999994
19,42,0.0,0.0,116.0,92.80000000000001,100.0,100.0,76-125,96.4,97.12,96.4,95.68,97.12,95.68,SAUDAVEL,7.199999999999989,4.319999999999993,5.759999999999991,5.471999999999991,6.04799999999999,5.183999999999992,6.33599999999999
19,43,0.0,0.0,115.0,92.0,100.0,100.0,76-125,96.0,96.8,96.0,95.2,96.8,95.2,SAUDAVEL,8.0,4.799999999999997,6.399999999999999,6.079999999999998,6.719999999999999,5.759999999999998,7.039999999999999
19,44,0.0,0.0,114.0,91.2,100.0,100.0,76-125,95.6,96.48,95.6,94.72,96.48,94.72,SAUDAVEL,8.799999999999997,5.280000000000001,7.039999999999999,6.688,7.3919999999999995,6.336,7.743999999999998
19,45,0.0,0.0,113.0,90.4,100.0,100.0,76-125,95.2,96.16,95.2,94.24,96.16,94.24,SAUDAVEL,9.599999999999994,5.760000000000005,7.68,7.296000000000001,8.063999999999998,6.912000000000002,8.447999999999997
19,46,0.0,0.0,112.0,89.60000000000001,100.0,100.0,76-125,94.8,95.84,94.8,93.76,95.84,93.76,SAUDAVEL,10.399999999999991,6.239999999999995,8.319999999999993,7.903999999999993,8.735999999999994,7.487999999999993,9.151999999999992
19,47,0.0,0.0,111.0,88.8,100.0,100.0,76-125,94.4,95.52,94.4,93.28,95.52,93.28,SAUDAVEL,11.200000000000003,6.719999999999999,8.96,8.512,9.408000000000001,8.064,9.856000000000002
19,48,0.0,0.0,110.0,88.0,100.0,100.0,76-125,94.0,95.2,94.0,92.8,95.2,92.8,SAUDAVEL,12.0,7.200000000000003,9.600000000000001,9.120000000000001,10.08,8.64,10.559999999999999
19,49,0.0,0.0,109.0,87.2,100.0,100.0,76-125,93.6,94.88,93.6,92.32,94.88,92.32,SAUDAVEL,12.799999999999997,7.680000000000007,10.240000000000002,9.728000000000003,10.752,9.216000000000005,11.264
19,50,0.0,0.0,108.0,86.4,100.0,100.0,76-125,93.2,94.56,93.2,91.84,94.56,91.84,SAUDAVEL,13.599999999999994,8.159999999999997,10.879999999999995,10.335999999999995,11.423999999999996,9.791999999999994,11.967999999999995
19,51,0.0,0.0,107.0,85.6,100.0,100.0,76-125,92.8,94.24,92.8,91.36,94.24,91.36,SAUDAVEL,14.400000000000006,8.64,11.520000000000003,10.944000000000003,12.096000000000004,10.368000000000002,12.672000000000004
19,52,0.0,0.0,106.0,84.8,100.0,100.0,76-125,92.4,93.92,92.4,90.88,93.92,90.88,SAUDAVEL,15.200000000000003,9.120000000000005,12.160000000000004,11.552000000000003,12.768000000000002,10.944000000000003,13.376000000000001
19,53,0.0,0.0,105.0,84.0,100.0,100.0,76-125,92.0,93.6,92.0,90.4,93.6,90.4,SAUDAVEL,16.0,9.599999999999994,12.799999999999997,12.159999999999997,13.439999999999998,11.519999999999996,14.079999999999998
19,54,0.0,0.0,104.0,83.2,100.0,100.0,76-125,91.6,93.28,91.6,89.92,93.28,89.92,SAUDAVEL,16.799999999999997,10.079999999999998,13.439999999999998,12.767999999999997,14.111999999999998,12.095999999999997,14.783999999999997
19,55,0.0,0.0,103.0,82.39999999999999,100.0,100.0,76-125,91.2,92.96,91.2,89.44,92.96,89.44,SAUDAVEL,17.60000000000001,10.560000000000002,14.080000000000005,13.376000000000005,14.784000000000006,12.672000000000004,15.488000000000007
19,56,0.0,0.0,102.0,81.6,100.0,100.0,76-125,90.8,92.64,90.8,88.96,92.64,88.96,SAUDAVEL,18.400000000000006,11.040000000000006,14.720000000000006,13.984000000000005,15.456000000000007,13.248000000000005,16.192000000000004
19,57,0.0,0.0,101.0,80.80000000000001,100.0,100.0,76-125,90.4,92.32,90.4,88.48,92.32,88.48,SAUDAVEL,19.19999999999999,11.519999999999996,15.359999999999992,14.591999999999993,16.127999999999993,13.823999999999993,16.89599999999999
19,58,0.0,0.0,100.0,80.0,100.0,100.0,76-125,90.0,92.0,90.0,88.0,92.0,88.0,SAUDAVEL,20.0,12.0,16.0,15.2,16.8,14.399999999999999,17.6
19,59,0.0,0.0,99.0,79.2,100.0,100.0,76-125,89.6,91.68,89.6,87.52000000000001,91.68,87.52000000000001,SAUDAVEL,20.799999999999997,12.47999999999999,16.639999999999993,15.807999999999993,17.471999999999994,14.975999999999992,18.303999999999995
19,60,0.0,0.0,98.0,78.4,100.0,100.0,76-125,89.2,91.36,89.2,87.03999999999999,91.36,87.03999999999999,SAUDAVEL,21.599999999999994,12.960000000000008,17.28,16.416000000000004,18.144,15.552000000000003,19.008
19,61,0.0,0.0,97.0,77.60000000000001,100.0,100.0,76-125,88.80000000000001,91.04,88.80000000000001,86.56,91.04,86.56,SAUDAVEL,22.39999999999999,13.439999999999998,17.919999999999995,17.023999999999994,18.815999999999995,16.127999999999993,19.711999999999993
19,62,0.0,0.0,96.0,76.8,100.0,100.0,76-125,88.4,90.72,88.4,86.08,90.72,86.08,SAUDAVEL,23.200000000000003,13.920000000000002,18.560000000000002,17.632,19.488000000000003,16.704,20.416000000000004
19,63,0.0,0.0,95.0,76.0,100.0,100.0,76-125,88.0,90.4,88.0,85.6,90.4,85.6,SAUDAVEL,24.0,14.400000000000006,19.200000000000003,18.240000000000002,20.16,17.28,21.119999999999997
19,64,0.0,0.0,94.0,75.2,100.0,100.0,76-125,87.6,90.08,87.6,85.12,90.08,85.12,SAUDAVEL,24.799999999999997,14.879999999999995,19.839999999999996,18.848,20.831999999999994,17.855999999999995,21.823999999999995
19,65,0.0,16.171743205886703,93.0,74.4,100.0,83.8282567941133,76-125,83.96565135882267,86.52565135882267,83.15706419852833,82.21423851911699,85.71706419852833,82.21423851911699,SAUDAVEL,25.599999999999994,17.78576148088301,21.692880740441502,20.911456888529806,22.4743045923532,20.130033036618105,23.255728444264896
19,66,0.0,48.16950512210351,92.0,73.6,100.0,51.83049487789649,76-125,77.1660989755793,79.80609897557929,74.75762371947413,76.93457423168446,77.39762371947413,76.93457423168446,ATENCAO,26.400000000000006,23.065425768315535,24.73271288415777,24.399255460989323,25.066170307326217,24.065798037820876,25.399627730494664
19,67,0.0,77.41259678345669,91.0,72.8,100.0,22.587403216543308,76-125,70.91748064330866,73.63748064330866,67.04685080413583,72.0681104824815,69.76685080413583,72.0681104824815,ATENCAO,27.200000000000003,27.9318895175185,27.56594475875925,27.6391337105111,27.4927558070074,27.71232266226295,27.419566855255546
19,68,0.0,99.79018111682682,90.0,72.0,100.0,0.2098188831731846,76-125,66.04196377663463,68.84196377663463,61.05245472079329,68.23147283247597,63.85245472079329,68.23147283247597,ATENCAO,28.0,31.768527167524027,29.884263583762014,30.261116300514416,29.50741086700961,30.63796901726682,29.130558150257208
19,69,0.0,100.0,89.0,71.2,100.0,0.0,76-125,65.6,68.48,60.6,67.72,63.48,67.72,ATENCAO,28.799999999999997,32.28,30.54,30.887999999999998,30.192,31.235999999999997,29.843999999999994
19,70,0.0,100.0,88.0,70.39999999999999,100.0,0.0,76-125,65.19999999999999,68.16,60.2,67.24,63.16,67.24,ATENCAO,29.60000000000001,32.760000000000005,31.180000000000007,31.496000000000006,30.864000000000008,31.812000000000005,30.54800000000001
19,71,0.0,100.0,87.0,69.6,100.0,0.0,76-125,64.8,67.84,59.8,66.75999999999999,62.84,66.75999999999999,ATENCAO,30.400000000000006,33.24000000000001,31.820000000000007,32.10400000000001,31.53600000000001,32.388000000000005,31.252000000000002
19,72,0.0,100.0,86.0,68.8,100.0,0.0,76-125,64.4,67.52,59.4,66.28,62.52,66.28,ATENCAO,31.200000000000003,33.72,32.46,32.712,32.208,32.964,31.956
19,73,0.0,96.99410355283187,85.0,68.0,100.0,3.0058964471681264,76-125,64.60117928943363,67.80117928943363,59.75147411179204,66.25088446707521,62.95147411179204,66.25088446707521,ATENCAO,32.0,33.74911553292479,32.874557766462395,33.04946931975488,32.69964621316991,33.22438087304735,32.52473465987744
19,74,0.0,92.25811250759656,84.0,67.2,100.0,7.7418874924034355,76-125,65.14837749848068,68.42837749848069,60.53547187310086,66.4812831238605,63.81547187310086,66.4812831238605,ATENCAO,32.8,33.51871687613949,33.159358438069745,33.231230125683695,33.087486750455795,33.303101813297644,33.015615062841846
19,75,0.0,79.3120669237818,83.0,66.4,100.0,20.6879330762182,76-125,67.33758661524364,70.69758661524364,63.37198326905455,67.94318996143274,66.73198326905455,67.94318996143274,ATENCAO,33.599999999999994,32.056810038567264,32.82840501928363,32.674086023140354,32.9827240154269,32.51976702699708,33.13704301157017
19,76,2.4123387541049235,68.79221888111479,82.0,65.60000000000001,97.58766124589508,31.207781118885208,76-125,68.31785459754556,71.51662072213507,64.99886059119507,68.43808247930656,68.1976267157846,68.43808247930656,ATENCAO,34.39999999999999,31.56191752069344,32.98095876034672,32.69715051241606,33.264767008277374,32.41334226448541,33.548575256208025
19,77,8.463531419250074,60.70667004505964,81.0,64.8,91.53646858074993,39.29332995494036,76-125,67.71960656521304,70.39325342328804,65.10744963392257,67.65811663842854,67.78109649199757,67.65811663842854,ATENCAO,35.2,32.34188336157146,33.77094168078573,33.485130016942875,34.05675334462859,33.199318353100026,34.34256500847144
19,78,10.21358150116978,54.5484381167363,80.0,64.0,89.78641849883022,45.4515618832637,76-125,68.0262379263018,70.60487977618483,65.80949509552347,67.6643389071971,68.3881369454065,67.6643389071971,ATENCAO,36.0,32.335661092802894,34.16783054640145,33.801396655681735,34.53426443712115,33.43496276496202,34.90069832784087
19,79,21.35537772499301,61.439649819948016,79.0,63.2,78.644622275007,38.560350180051984,76-125,62.90545671851249,64.4499189460132,60.90124311376474,63.36520809575955,62.445705341265445,63.36520809575955,ATENCAO,36.8,36.63479190424045,36.71739595212023,36.70087514254427,36.73391676169618,36.68435433296831,36.75043757127213
19,80,14.410178076997363,60.05112399627186,78.0,62.4,85.58982192300263,39.94887600372814,76-125,64.86672177764642,67.18570396994669,62.58467448168269,64.82978688130987,64.90365667398295,64.82978688130987,ATENCAO,37.6,35.17021311869013,36.38510655934506,36.14212787121408,36.62808524747605,35.89914918308309,36.87106393560704
19,81,50.00974531813778,83.09808353148921,77.0,61.6,49.99025468186222,16.90191646851079,76-125,49.177459698260826,48.01648516644705,47.523042787593255,51.992851140742175,46.36206825577947,51.992851140742175,RISCO,38.4,48.007148859257825,43.203574429628915,44.1642893155547,42.24285954370313,45.12500420148048,41.282144657777344
19,82,48.12233045481538,99.06364584863076,76.0,60.8,51.87766954518462,0.936354151369244,76-125,46.15057169382923,45.258338648347696,43.60350592413846,49.589870509001535,42.71127287865693,49.589870509001535,RISCO,39.2,50.410129490998465,44.80506474549924,45.92607769459908,43.68405179639939,47.04709064369892,42.56303884729954
19,83,50.12231992096424,100.0,75.0,60.0,49.87768007903576,0.0,31-75,44.96330402371073,43.9510720316143,42.46942001975894,48.46942001975894,41.45718802766251,48.46942001975894,RISCO,40.0,51.53057998024106,45.76528999012053,46.91834798814463,44.612231992096426,48.071405986168735,43.459173994072316
19,84,50.063699001156834,100.0,74.0,59.199999999999996,49.936300998843166,0.0,31-75,44.58089029965295,43.65452039953727,42.08407524971079,48.00407524971079,41.15770534959511,48.00407524971079,RISCO,40.800000000000004,51.99592475028921,46.39796237514461,47.517554850173525,45.27836990011569,48.63714732520245,44.15877742508677
19,85,50.133079578134925,100.0,73.0,58.4,49.86692042186508,0.0,31-75,44.16007612655952,43.30676816874603,41.66673010546627,47.50673010546627,40.81342214765277,47.50673010546627,RISCO,41.6,52.49326989453373,47.04663494726687,48.135961936720236,45.9573079578135,49.225288926173604,44.867980968360115
19,86,50.04476555951267,100.0,72.0,57.599999999999994,49.95523444048733,0.0,31-75,43.7865703321462,43.022093776194936,41.28880861012183,47.048808610121824,40.52433205417056,47.048808610121824,RISCO,42.400000000000006,52.951191389878176,47.67559569493909,48.73071483392691,46.62047655595127,49.785833972914716,45.56535741696345
19,87,50.0184672501474,82.99676072324164,71.0,56.8,49.9815327498526,17.003239276758364,31-75,46.795107680307446,46.11326095529271,45.14619300665274,49.1258690789769,44.464346281638,49.1258690789769,RISCO,43.2,50.8741309210231,47.037065460511556,47.80447855261386,46.26965236840924,48.57189164471617,45.50223927630693
19,88,49.79913572915697,54.55540901503492,70.0,56.00000000000001,50.20086427084303,45.44459098496508,31-75,52.14917747824593,51.56926390533023,51.91136381395204,52.96690471545552,51.331450241036336,52.96690471545552,RISCO,43.99999999999999,47.03309528454448,45.516547642272236,45.819857170726685,45.21323811381779,46.12316669918113,44.90992858536334
19,89,50.2193665152376,46.56561579998736,69.0,55.2,49.7806334847624,53.43438420001264,31-75,53.22106688543124,52.679130233907486,53.40375442119376,53.58031600119249,52.86181776967,53.58031600119249,RISCO,44.8,46.41968399880751,45.609841999403756,45.771810399284504,45.44787359952301,45.93377879916525,45.285905199642244
19,90,50.13069540244373,15.55477104958099,68.0,54.400000000000006,49.86930459755627,84.44522895041901,31-75,59.04983716935068,58.59676762910631,60.77863338699382,57.77411049195192,60.325563846749446,57.77411049195192,RISCO,45.599999999999994,42.22588950804808,43.91294475402404,43.57553370482884,44.25035580321923,43.23812265563365,44.58776685241442
19,91,50.136037446101824,14.714086780155386,67.0,53.6,49.863962553898176,85.28591321984462,31-75,58.81637141013837,58.442767665528194,60.5874689434357,57.41887762145123,60.21386519882552,57.41887762145123,RISCO,46.4,42.58112237854877,44.49056118927439,44.10867342712926,44.87244895141951,43.726785664984135,45.254336713564626
19,92,45.38633729457472,0.0,66.0,52.800000000000004,54.61366270542528,100.0,31-75,62.78409881162759,62.96546508217011,65.05341567635632,60.33341567635632,65.23478194689885,60.33341567635632,ATENCAO,47.199999999999996,39.66658432364368,43.43329216182184,42.67995059418621,44.18663372945747,41.92660902655057,44.9399752970931
19,93,42.43257721558837,0.0,65.0,52.0,57.56742278441163,100.0,31-75,63.27022683532349,63.826969113764655,65.39185569610291,60.59185569610291,65.94859797454407,60.59185569610291,ATENCAO,48.0,39.40814430389709,43.704072151948544,42.844886582338255,44.563257721558834,41.98570101272796,45.42244329116912
19,94,37.06992151447724,0.0,64.0,51.2,62.93007848552276,100.0,31-75,64.47902354565683,65.6520313942091,66.3325196213807,61.45251962138069,67.50552746993297,61.45251962138069,ATENCAO,48.8,38.54748037861931,43.673740189309655,42.64848822717158,44.698992151447726,41.62323626503352,45.72424411358579
19,95,33.622362650335226,0.0,63.0,50.4,66.37763734966478,100.0,31-75,65.11329120489944,66.71105493986592,66.7944093374162,61.83440933741619,68.39217307238268,61.83440933741619,ATENCAO,49.6,38.16559066258381,43.8827953312919,42.73935439755029,45.026236265033525,41.595913463808664,46.16967719877514
19,96,33.45968584327223,0.0,62.0,49.6,66.54031415672776,100.0,31-75,64.76209424701833,66.45612566269111,66.43507853918194,61.39507853918194,68.12910995485473,61.39507853918194,ATENCAO,50.4,38.60492146081806,44.50246073040903,43.32295287649084,45.68196858432722,42.14344502257264,46.86147643824541
