unit_number,cycle,anomaly_score,trend_score,RUL_linear,rul_score,saude_anomalia,saude_trend,faixa_RUL,health_A_50_30_20,health_B_40_40_20,health_C_50_25_25,health_D_60_25_15,health_E_40_35_25
19,137,51.42252428015786,100.0,21.0,16.8,48.57747571984214,0.0,0-30,22.973242715952644,26.150990287936857,20.544368929960534,22.224368929960534,23.722116501944747
19,138,51.80148102354314,100.0,20.0,16.0,48.19851897645686,0.0,0-30,22.45955569293706,25.67940759058275,20.049629744114213,21.649629744114215,23.269481641759903
19,139,52.4088801152548,100.0,19.0,15.2,47.5911198847452,0.0,0-30,21.87733596542356,25.11644795389808,19.497779971186297,21.0177799711863,22.736891959660817
19,140,52.562920216553486,100.0,18.0,14.399999999999999,47.437079783446514,0.0,0-30,21.431123935033952,24.734831913378606,19.05926994586163,20.499269945861627,22.362977924206277
19,141,52.67797585220859,100.0,17.0,13.600000000000001,47.32202414779141,0.0,0-30,20.996607244337426,24.368809659116565,18.630506036947853,19.990506036947853,22.002708451726996
19,142,52.83685082764893,100.0,16.0,12.8,47.16314917235107,0.0,0-30,20.54894475170532,23.98525966894043,18.190787293087766,19.470787293087767,21.627102210322874
19,143,53.10857767277622,100.0,15.0,12.0,46.89142232722378,0.0,0-30,20.067426698167132,23.55656893088951,17.722855581805945,18.922855581805944,21.211997814528324
19,144,53.00347171317528,100.0,14.0,11.200000000000001,46.99652828682472,0.0,0-30,19.698958486047417,23.27861131472989,17.34913207170618,18.46913207170618,20.928784900388653
19,145,53.06650282582933,100.0,13.0,10.4,46.93349717417067,0.0,0-30,19.280049152251202,22.933398869668267,16.933374293542666,17.97337429354267,20.586724010959735
19,146,53.59497026888209,100.0,12.0,9.6,46.40502973111791,0.0,0-30,18.72150891933537,22.402011892447163,16.401257432779477,17.361257432779475,20.081760405891266
19,147,53.847947275180736,100.0,11.0,8.799999999999999,46.152052724819264,0.0,0-30,18.245615817445778,21.980821089927705,15.938013181204816,16.818013181204815,19.67321845368674
19,148,54.37455474188511,100.0,10.0,8.0,45.62544525811489,0.0,0-30,17.687633577434468,21.450178103245953,15.406361314528722,16.20636131452872,19.16890584034021
19,149,54.83840676624973,100.0,9.0,7.199999999999999,45.16159323375027,0.0,0-30,17.14847797012508,20.944637293500108,14.890398308437566,15.610398308437567,18.686557631812594
19,150,55.139983703903695,100.0,8.0,6.4,44.860016296096305,0.0,0-30,16.65800488882889,20.504006518438523,14.415004074024075,15.055004074024076,18.261005703633707
19,151,55.708671339375705,100.0,7.0,5.6000000000000005,44.291328660624295,0.0,0-30,16.08739859818729,19.95653146424972,13.872832165156074,14.432832165156075,17.741965031218502
19,152,55.702547520251,100.0,6.0,4.8,44.297452479749,0.0,0-30,15.6892357439247,19.6389809918996,13.47436311993725,13.954363119937248,17.424108367912147
19,153,56.23479505257488,100.0,5.0,4.0,43.76520494742512,0.0,0-30,15.129561484227535,19.10608197897005,12.94130123685628,13.34130123685628,16.917821731598792
19,154,56.84502854601228,100.0,4.0,3.2,43.15497145398772,0.0,0-30,14.546491436196316,18.54198858159509,12.38874286349693,12.70874286349693,16.384240008895702
19,155,57.34421533135748,100.0,3.0,2.4,42.65578466864252,0.0,0-30,13.996735400592755,18.022313867457008,11.863946167160629,12.103946167160629,15.88952463402488
19,156,57.90734858252389,100.0,2.0,1.6,42.09265141747611,0.0,0-30,13.427795425242834,17.477060566990446,11.323162854369029,11.483162854369027,15.372427996116638
19,157,58.64409559166808,100.0,1.0,0.8,41.35590440833192,0.0,0-30,12.806771322499575,16.862361763332768,10.73897610208298,10.81897610208298,14.79456654291617
19,158,59.231714540055954,100.0,0.0,0.0,40.768285459944046,0.0,0-30,12.230485637983213,16.30731418397762,10.192071364986012,10.192071364986012,14.268899910980416
23,39,43.518997145330594,22.813178828194403,129.0,100.0,56.481002854669406,77.1868211718056,RUL > 125,82.38166509076194,78.0297653762289,83.41695600661875,85.69827388943818,79.0650562920857
23,40,42.41858110766898,32.37585624809422,128.0,100.0,57.58141889233102,67.62414375190578,RUL > 125,80.79925441808047,76.55739630731357,81.3013906610592,84.53897628586863,77.0595325502923
23,41,26.154522397349943,22.516679532433468,127.0,100.0,73.84547760265005,77.48332046756653,RUL > 125,87.65030737430831,85.03485513457332,87.83219951755413,90.08386747079749,85.21674727781914
23,42,13.447397886542978,0.6662016885434304,126.0,100.0,86.55260211345703,99.33379831145658,RUL > 125,95.83254029632842,94.48780050767414,96.47160010622841,96.53822027508275,95.1268603175741
23,43,20.185786035729883,0.0,125.0,100.0,79.81421396427012,100.0,76-125,93.94426418928103,91.92568558570805,94.95355349106754,94.95355349106754,92.93497488749455
23,44,28.2415969693284,0.0,124.0,99.2,71.7584030306716,100.0,76-125,91.12752090920148,88.38336121226865,92.5396007576679,92.4596007576679,89.79544106073507
23,45,35.94097666898,0.0,123.0,98.4,64.05902333102,100.0,76-125,88.417706999306,84.98360933240801,90.214755832755,90.054755832755,86.780658165857
23,46,26.53930357513361,0.0,122.0,97.6,73.4606964248664,100.0,76-125,90.83820892745992,88.42427856994655,92.1651741062166,91.92517410621659,89.75124374870325
23,47,19.358271744496378,0.0,121.0,96.8,80.64172825550362,100.0,76-125,92.59251847665108,90.97669130220146,93.56043206387591,93.2404320638759,91.94460488942627
23,48,16.786788747308115,0.0,120.0,96.0,83.21321125269188,100.0,76-125,92.96396337580757,91.68528450107675,93.80330281317296,93.40330281317296,92.52462393844216
23,49,26.219181732977525,0.0,119.0,95.19999999999999,73.78081826702248,100.0,76-125,89.73424548010674,87.592327306809,91.04520456675561,90.56520456675561,88.90328639345786
23,50,29.346484606964225,6.1243587348187445,118.0,94.39999999999999,70.65351539303578,93.87564126518126,76-125,87.17118287094698,84.79653441025056,88.33228916455425,88.38472503803614,85.95764070385783
23,51,28.62700417110844,12.025044348490598,117.0,93.60000000000001,71.37299582889156,87.9749556515094,76-125,85.80688987896934,83.5841894618585,86.63698787010024,87.1994923049493,84.4142874529894
23,52,25.599574482546416,1.263890147939224,116.0,92.80000000000001,74.40042551745358,98.73610985206078,76-125,88.46734962564824,86.62739217739359,89.6841338423786,89.09052285717252,87.84417639412395
23,53,50.00458421638482,16.942332905034185,115.0,92.0,49.99541578361518,83.05766709496581,76-125,77.61015815407771,73.40969973243924,79.26327071964525,80.15750401014867,75.06281229800678
23,54,41.84223658698872,27.905103767292005,114.0,91.2,58.15776341301128,72.094896232708,76-125,77.46630827044498,74.16208461174611,78.16316491142982,80.07367528815901,74.85894125273094
23,55,50.08205129997626,57.56339062297003,113.0,90.4,49.91794870002374,42.43660937702997,76-125,68.66270648541312,64.6145013554155,68.28863951926343,73.08497858156043,64.2404343892658
23,56,50.16295361885492,79.06899746226686,112.0,89.60000000000001,49.83704638114508,20.931002537733136,76-125,63.93731442189016,59.961019060004666,62.49201222971956,69.35891197594624,58.51571686783407
23,57,50.09892892226884,81.03103022331844,111.0,88.8,49.90107107773116,18.96896977668156,76-125,63.16411527865566,59.27422238642878,61.61751021360318,68.60061323593501,57.7276173213763
23,58,50.02356901359912,67.18261290250148,110.0,88.0,49.97643098640088,32.817387097498525,76-125,65.55640671541997,61.75404981406006,64.69845452097485,70.216715811225,60.896097619614935
23,59,34.788466491618415,41.5760816159842,109.0,87.2,65.21153350838159,58.4239183840158,76-125,74.84824372931764,72.64939708015581,74.50886297309935,77.38647113469777,72.3100163239375
23,60,31.9108354021936,15.132737096480712,108.0,86.4,68.0891645978064,84.86726290351929,76-125,80.60020196004578,78.76911841982643,81.43910687533143,81.5923805849795,79.60802333511207
23,61,37.04742936660684,0.0,107.0,85.6,62.95257063339316,100.0,76-125,81.68577119001795,79.42102825335726,83.53814265834828,82.09814265834828,81.27339972168761
23,62,36.840707299797536,0.0,106.0,84.8,63.159292700202464,100.0,76-125,81.34778781006074,79.18371708008098,83.1898231750506,81.66982317505061,81.02575244507086
23,63,30.689350795229306,0.0,105.0,84.0,69.3106492047707,100.0,76-125,82.79319476143121,81.32425968190827,84.32766230119267,82.72766230119268,82.85872722166974
23,64,27.70393178842538,0.0,104.0,83.2,72.29606821157462,100.0,76-125,83.28882046347239,82.19842728462984,84.67401705289366,82.99401705289365,83.58362387405111
23,65,18.92631518698437,0.0,103.0,82.39999999999999,81.07368481301563,100.0,76-125,85.52210544390468,85.38947392520626,86.46842120325391,84.70842120325389,86.33578968455546
23,66,26.639646278555645,0.0,102.0,81.6,73.36035372144435,100.0,76-125,82.80810611643331,81.98414148857775,84.14008843036109,82.30008843036109,83.31612380250553
23,67,30.58829263581146,0.0,101.0,80.80000000000001,69.41170736418854,100.0,76-125,81.22351220925657,80.08468294567543,82.75292684104714,80.83292684104714,81.614097577466
23,68,26.119845139549707,0.0,100.0,80.0,73.88015486045029,100.0,76-125,82.16404645813509,81.55206194418011,83.47003871511257,81.47003871511257,82.8580542011576
23,69,12.281830637256649,0.0,99.0,79.2,87.71816936274335,100.0,76-125,85.91545080882301,86.76726774509734,86.52954234068584,84.44954234068584,87.38135927696018
23,70,9.903967918953146,0.0,98.0,78.4,90.09603208104686,100.0,76-125,86.22880962431407,87.39841283241874,86.72400802026172,84.56400802026171,87.8936112283664
23,71,13.419584534703164,0.0,97.0,77.60000000000001,86.58041546529684,100.0,76-125,84.77412463958905,85.67216618611874,85.44510386632422,83.20510386632421,86.3431454128539
23,72,15.598461054152844,0.0,96.0,76.8,84.40153894584715,100.0,76-125,83.72046168375414,84.48061557833887,84.50038473646178,82.18038473646179,85.2605386310465
23,73,23.28997073784973,0.0,95.0,76.0,76.71002926215027,100.0,76-125,81.01300877864509,81.08401170486012,82.17750731553757,79.77750731553758,82.2485102417526
23,74,19.338596704609667,0.0,94.0,75.2,80.66140329539033,100.0,76-125,81.7984209886171,82.34456131815614,82.76535082384758,80.28535082384758,83.31149115338661
23,75,6.533767734365477,0.0,93.0,74.4,93.46623226563452,100.0,76-125,85.23986967969036,87.14649290625381,85.56655806640863,83.00655806640863,87.47318129297209
23,76,19.08228459408604,0.0,92.0,73.6,80.91771540591395,100.0,76-125,81.07531462177418,81.80708616236558,82.02942885147849,79.38942885147848,82.76120039206988
23,77,24.0633786693949,3.4705022264194856,91.0,72.8,75.9366213306051,96.52949777358052,76-125,78.48688595389764,78.80054808695814,79.51652977604641,77.14357999868835,79.83019190910692
23,78,23.71298409541322,19.11517143616281,90.0,72.0,76.28701590458678,80.88482856383719,76-125,75.06307048414347,75.49177207460215,75.29296111710599,74.40447826072227,75.72166270756466
23,79,9.967956514584555,8.492579544401767,89.0,71.2,90.03204348541544,91.50742045559824,76-125,80.91109713674427,82.79430148528583,80.98486598525342,78.9541239396936,82.86807033379498
23,80,4.567605225690535,0.0,88.0,70.39999999999999,95.43239477430947,100.0,76-125,83.82971843229284,86.33295790972379,84.05809869357736,81.09809869357736,86.56133817100832
23,81,14.071990970945306,0.0,87.0,69.6,85.92800902905469,100.0,76-125,80.5784027087164,82.21120361162188,81.28200225726367,78.24200225726366,82.91480316016914
23,82,10.371473696260292,0.0,86.0,68.8,89.6285263037397,100.0,76-125,81.28855789112191,83.37141052149589,81.80713157593493,78.68713157593493,83.8899842063089
23,83,0.0,0.0,85.0,68.0,100.0,100.0,76-125,84.0,87.2,84.0,80.8,87.2
23,84,0.0,0.0,84.0,67.2,100.0,100.0,76-125,83.6,86.88,83.6,80.32,86.88
23,85,0.0,0.0,83.0,66.4,100.0,100.0,76-125,83.2,86.56,83.2,79.84,86.56
23,86,0.0,0.0,82.0,65.60000000000001,100.0,100.0,76-125,82.80000000000001,86.24000000000001,82.80000000000001,79.36000000000001,86.24000000000001
23,87,0.0,0.0,81.0,64.8,100.0,100.0,76-125,82.4,85.92,82.4,78.88,85.92
23,88,0.0,0.0,80.0,64.0,100.0,100.0,76-125,82.0,85.6,82.0,78.4,85.6
23,89,0.0,0.0,79.0,63.2,100.0,100.0,76-125,81.6,85.28,81.6,77.92,85.28
23,90,0.0,0.0,78.0,62.4,100.0,100.0,76-125,81.2,84.96000000000001,81.2,77.44,84.96000000000001
23,91,0.0,0.0,77.0,61.6,100.0,100.0,76-125,80.8,84.64,80.8,76.96000000000001,84.64
23,92,0.0,0.0,76.0,60.8,100.0,100.0,76-125,80.4,84.32,80.4,76.47999999999999,84.32
23,93,0.0,0.0,75.0,60.0,100.0,100.0,31-75,80.0,84.0,80.0,76.0,84.0
23,94,0.0,0.0,74.0,59.199999999999996,100.0,100.0,31-75,79.6,83.68,79.6,75.52,83.68
23,95,0.0,0.0,73.0,58.4,100.0,100.0,31-75,79.2,83.36,79.2,75.03999999999999,83.36
23,96,0.0,0.0,72.0,57.599999999999994,100.0,100.0,31-75,78.8,83.03999999999999,78.8,74.56,83.03999999999999
23,97,0.0,0.0,71.0,56.8,100.0,100.0,31-75,78.4,82.72,78.4,74.08,82.72
23,98,0.0,0.0,70.0,56.00000000000001,100.0,100.0,31-75,78.0,82.4,78.0,73.6,82.4
23,99,0.0,0.0,69.0,55.2,100.0,100.0,31-75,77.6,82.08,77.6,73.12,82.08
23,100,0.0,0.0,68.0,54.400000000000006,100.0,100.0,31-75,77.2,81.76,77.2,72.64,81.76
23,101,0.0,1.2267589584608023,67.0,53.6,100.0,98.7732410415392,31-75,76.55464820830784,81.19464820830784,76.49331026038479,71.97598615623087,81.1333102603848
23,102,0.0,22.904545686009754,66.0,52.800000000000004,100.0,77.09545431399025,31-75,71.81909086279805,76.53909086279805,70.67386357849756,68.24431814709854,75.39386357849756
23,103,0.0,35.66240734283469,65.0,52.0,100.0,64.33759265716532,31-75,68.86751853143306,73.66751853143306,67.08439816429133,65.8506388985748,71.88439816429133
23,104,0.0,38.57659809196071,64.0,51.2,100.0,61.42340190803929,31-75,67.88468038160786,72.76468038160786,65.95585047700982,64.93351028620589,70.83585047700983
23,105,0.0,59.61761990442336,63.0,50.4,100.0,40.38238009557664,31-75,63.276476019115336,68.23647601911533,60.295595023894165,61.29735701433649,65.25559502389416
23,106,0.0,64.32710507286413,62.0,49.6,100.0,35.67289492713587,31-75,61.93457898542717,66.97457898542717,58.718223731783965,60.11093423907038,63.75822373178397
23,107,10.539985941289626,78.68380875746327,61.0,48.8,89.46001405871037,21.316191242536732,31-75,55.50124246612046,59.567243871991494,52.09405132531177,54.8424322010581,56.1600527311828
23,108,7.726835323493436,73.7728563965304,60.0,48.0,92.27316467650657,26.2271436034696,31-75,56.927378123645894,61.35469459129656,53.625077069994035,55.80236270964708,58.052393537644704
23,109,1.9271254408997087,61.10954594205192,59.0,47.199999999999996,98.07287455910028,38.89045405794808,31-75,60.799953179319694,65.88724063522973,57.84083215426209,58.67178674846728,62.92811961017212
23,110,0.0,44.01902620953866,58.0,46.400000000000006,100.0,55.98097379046134,31-75,64.39619475809226,69.75619475809228,62.19524344761534,61.2371460685692,67.55524344761534
23,111,0.0,17.226428420913845,57.0,45.6,100.0,82.77357157908615,31-75,69.35471431581723,74.79471431581723,68.49339289477153,64.77603573686292,73.93339289477154
23,112,0.0,6.291857420077605,56.0,44.800000000000004,100.0,93.7081425799224,31-75,71.14162851598448,76.66162851598449,70.82703564498061,65.93622138698836,76.3470356449806
23,113,0.0,0.0,55.0,44.0,100.0,100.0,31-75,72.0,77.6,72.0,66.4,77.6
23,114,0.0,0.0,54.0,43.2,100.0,100.0,31-75,71.6,77.28,71.6,65.92,77.28
23,115,3.988890757024,0.0,53.0,42.4,96.011109242976,100.0,31-75,70.0033327728928,75.36444369719041,70.202777310744,64.44277731074399,75.5638882350416
23,116,0.0,0.0,52.0,41.6,100.0,100.0,31-75,70.8,76.64,70.8,64.96000000000001,76.64
23,117,0.0,0.0,51.0,40.8,100.0,100.0,31-75,70.4,76.32,70.4,64.47999999999999,76.32
23,118,2.755198682130012,17.217464599545902,50.0,40.0,97.24480131786999,82.7825354004541,31-75,65.72994747545182,71.45442760723881,65.00683417958102,60.72858063953561,70.73131431136801
23,119,0.0,25.338409482277434,49.0,39.2,100.0,74.66159051772257,31-75,64.53231810354451,70.61231810354451,63.265397629430645,59.71923857765838,69.34539762943064
23,120,2.826408911719825,31.327875486216872,48.0,38.4,97.17359108828018,68.67212451378313,31-75,62.08650222924068,67.9638613380687,60.66142890051582,57.63421644913751,66.53878800934385
23,121,2.441538301936724,24.799977990863336,47.0,37.6,97.55846169806327,75.20002200913666,31-75,63.10754291124631,69.10338908105264,61.98962092679999,58.22961872588631,67.9854670966063
23,122,26.10725758562217,36.61954980475383,46.0,36.8,73.89274241437784,63.38045019524617,31-75,53.24391276336258,56.95318700480037,52.718298152406,50.060253132881385,56.42757239384378
23,123,20.99389358307515,36.87932732675418,45.0,36.0,79.00610641692485,63.12067267324582,31-75,54.32596645972662,58.62657710141911,53.53169477254267,50.81962750521808,57.83230541423515
23,124,20.972295755199596,44.807487229681925,44.0,35.199999999999996,79.0277042448004,55.192512770318075,31-75,52.34681382750374,56.72958425198378,51.15505425377962,49.15580297674781,55.53782467825966
23,125,23.238301400147392,55.271106680965175,43.0,34.4,76.76169859985261,44.728893319034825,31-75,49.174288243762746,53.41045810374801,47.57264797972186,46.539758647818374,51.80881783970712
23,126,23.739098239262788,53.9128169661928,42.0,33.6,76.26090176073721,46.0871830338072,31-75,48.8957071349826,53.161797311056326,47.387021198636106,46.138302895255386,51.65311137470982
23,127,9.055481823840385,38.52822205068944,41.0,32.800000000000004,90.94451817615962,61.47177794931056,31-75,55.977711042710006,61.792162860325966,54.504074031367544,51.636896236436485,60.318525848983505
23,128,15.54717180244827,30.08569520240175,40.0,32.0,84.45282819755172,69.91430479759825,31-75,55.31870941878517,60.563992238540344,54.59178324878749,50.80035276902766,59.83706606854266
23,129,23.013670575441285,19.067040177833803,39.0,31.2,76.98632942455872,80.9329598221662,31-75,54.882490791800855,59.46112373425673,55.07982231168123,50.106526329464614,59.658455254137095
23,130,28.57023720943543,14.450561696297957,38.0,30.4,71.42976279056457,85.54943830370205,31-75,53.73881649790978,57.841792776966244,54.444800273566656,48.92985644319645,58.547776552623105
23,131,38.76693842070241,13.32680436717579,37.0,29.599999999999998,61.23306157929759,86.67319563282422,31-75,50.50455760035412,53.66786375828388,51.776564303030455,46.06924473974803,54.93987046096021
23,132,41.03305585564958,32.36224804948847,36.0,28.799999999999997,58.96694414435042,67.63775195051153,31-75,45.61763363340743,48.63432804784247,46.05117402371549,42.16739882866433,49.067868438150526
23,133,45.58456332143293,47.02465096932269,35.0,28.000000000000004,54.41543667856707,52.97534903067731,31-75,40.91970080970558,43.56124447756229,40.84769642731109,38.35016152424336,43.4892400951678
23,134,33.103970065321136,46.01598494741567,34.0,27.200000000000003,66.89602993467886,53.98401505258433,31-75,44.46561199092053,48.435214984388416,43.8200112468158,41.14160974155737,47.78961424028369
23,135,12.04016301664864,26.70406651374105,33.0,26.400000000000002,87.95983698335137,73.29593348625895,31-75,54.2471377922572,60.40312149059234,53.51394261740258,48.824349268776686,59.66992631573771
23,136,16.621205400261843,14.09044049779044,32.0,25.6,83.37879459973816,85.90955950220956,31-75,54.99555028036336,60.77342974033718,55.12208852548693,49.09113257526597,60.89996798546075
23,137,19.792151089997223,0.0,31.0,24.8,80.20784891000278,100.0,31-75,56.46235467300083,62.00313956400112,57.451962227500694,49.93196222750069,62.99274711850097
23,138,20.70116029076132,0.0,30.0,24.0,79.29883970923868,100.0,0-30,55.7896519127716,61.31953588369547,56.82470992730967,49.22470992730967,62.35459389823354
23,139,22.67955262536574,0.0,29.0,23.200000000000003,77.32044737463426,100.0,0-30,54.79613421239028,60.2081789498537,55.930111843658565,48.250111843658566,61.34215658112199
23,140,30.310561561411152,0.0,28.0,22.400000000000002,69.68943843858885,100.0,0-30,52.10683153157665,56.835775375435546,53.62235960964721,45.862359609647214,58.3513034535061
23,141,38.36024640304501,0.0,27.0,21.6,61.63975359695499,100.0,0-30,49.291926079086494,53.295901438781996,51.20993839923875,43.36993839923875,55.21391375893425
23,142,46.62675912742989,14.992147205090443,26.0,20.8,53.37324087257011,85.00785279490955,0-30,43.413542820752944,46.670866908009955,44.995273416869914,38.574488137378964,48.252597504126925
23,143,50.04276349055055,54.92237547103951,25.0,20.0,49.95723650944945,45.07762452896049,0-30,34.002695858626936,36.99841950957188,33.75871525960248,31.250952806706437,36.75443891054743
23,144,41.55578589263865,69.50283892566125,24.0,19.2,58.44421410736135,30.49716107433875,0-30,33.23269644707615,37.157117857812295,31.835343795425025,30.705627687991147,35.759765206161156
23,145,44.88292456947437,62.89766150587902,23.0,18.4,55.11707543052563,37.10233849412098,0-30,33.15559032798188,36.827297871034446,32.25485348116165,30.384619631749555,35.926561024214216
23,146,50.11547872040388,67.7336279701171,22.0,17.599999999999998,49.88452127959612,32.2663720298829,0-30,30.218630789855418,33.44708291781503,29.337723327369755,27.871086124381463,32.566175455329365
23,147,50.17598037166055,72.03371908338016,21.0,16.8,49.82401962833945,27.966280916619837,0-30,28.9404620718258,32.242864034659746,27.847575136239822,26.73094704457784,31.149977099073766
23,148,50.11773623676149,64.31633462341057,20.0,16.0,49.88226376323851,35.68366537658943,0-30,30.10141220428944,33.48963858061329,29.391482284956986,27.423115747298045,32.779708661280836
23,149,50.18749625955829,56.22427412785043,19.0,15.2,49.81250374044171,43.77572587214957,0-30,31.298896296562425,34.7601466706066,30.99705740314782,28.13948481593286,34.45830777719199
23,150,50.35006883604828,59.82965825404557,18.0,14.399999999999999,49.64993116395172,40.17034174595443,0-30,30.129047698376404,33.65404081477158,29.655068227476537,27.078034052881094,33.18006134387171
23,151,50.460953760790005,70.62337291834247,17.0,13.600000000000001,49.539046239209995,29.37662708165753,0-30,27.537039288094505,31.130943912015507,26.528918330216882,24.95125562205113,30.12282295413788
23,152,50.40610494752261,76.44793753565204,16.0,12.8,49.59389505247739,23.552062464347955,0-30,25.988581008612808,29.66797051386055,24.686489379206336,23.61128313277154,28.365878884454077
23,153,50.64853729820842,100.0,15.0,12.0,49.35146270179158,0.0,0-30,20.805438810537474,24.540585080716635,18.337865675447894,19.537865675447897,22.073011945627055
23,154,50.7774046552282,100.0,14.0,11.200000000000001,49.2225953447718,0.0,0-30,20.366778603431538,24.16903813790872,17.90564883619295,19.02564883619295,21.70790837067013
23,155,50.67994402330133,100.0,13.0,10.4,49.32005597669867,0.0,0-30,19.9960167930096,23.88802239067947,17.530013994174666,18.570013994174666,21.42201959184453
23,156,50.75808378503422,100.0,12.0,9.6,49.24191621496578,0.0,0-30,19.57257486448973,23.536766485986313,17.110479053741443,18.070479053741444,21.07467067523802
23,157,51.14489101228306,100.0,11.0,8.799999999999999,48.85510898771694,0.0,0-30,19.05653269631508,23.062043595086777,16.613777246929235,17.493777246929234,20.619288145700928
23,158,51.55403072808225,100.0,10.0,8.0,48.44596927191775,0.0,0-30,18.533790781575323,22.5783877087671,16.111492317979437,16.911492317979437,20.15608924517121
23,159,52.16067837870552,100.0,9.0,7.199999999999999,47.83932162129448,0.0,0-30,17.951796486388343,22.015728648517793,15.55983040532362,16.27983040532362,19.623762567453067
23,160,52.55421691091645,100.0,8.0,6.4,47.44578308908355,0.0,0-30,17.433734926725066,21.538313235633417,15.061445772270886,15.701445772270887,19.166024081179245
23,161,52.84964714561654,100.0,7.0,5.6000000000000005,47.15035285438346,0.0,0-30,16.94510585631504,21.100141141753383,14.587588213595867,15.147588213595867,18.74262349903421
23,162,53.36420973544169,100.0,6.0,4.8,46.63579026455831,0.0,0-30,16.390737079367494,20.57431610582332,14.058947566139578,14.538947566139576,18.24252659259541
23,163,53.58338147204022,100.0,5.0,4.0,46.41661852795978,0.0,0-30,15.924985558387933,20.166647411183913,13.604154631989944,14.004154631989945,17.84581648478592
23,164,54.21662545399016,100.0,4.0,3.2,45.78337454600984,0.0,0-30,15.335012363802951,19.593349818403937,13.04584363650246,13.36584363650246,17.304181091103445
23,165,54.71462813422086,100.0,3.0,2.4,45.28537186577914,0.0,0-30,14.785611559733741,19.074148746311657,12.521342966444784,12.761342966444785,16.809880153022696
23,166,55.15573097147125,100.0,2.0,1.6,44.84426902852875,0.0,0-30,14.253280708558625,18.5777076114115,12.011067257132188,12.171067257132187,16.33549415998506
23,167,55.78892812139868,100.0,1.0,0.8,44.21107187860132,0.0,0-30,13.663321563580395,18.00442875144053,11.45276796965033,11.53276796965033,15.79387515751046
23,168,56.580223793120574,100.0,0.0,0.0,43.419776206879426,0.0,0-30,13.025932862063827,17.36791048275177,10.854944051719857,10.854944051719857,15.196921672407798
31,39,7.435689449170405,10.270206267468986,195.0,100.0,92.56431055082959,89.72979373253102,RUL > 125,95.71525191175509,94.97168296683805,95.57352607084016,96.60054669758705,94.8299571259231
31,40,0.0,0.0,194.0,100.0,100.0,100.0,RUL > 125,100.0,100.0,100.0,100.0,100.0
31,41,0.0,0.0,193.0,100.0,100.0,100.0,RUL > 125,100.0,100.0,100.0,100.0,100.0
31,42,4.644673251246627,0.0,192.0,100.0,95.35532674875337,100.0,RUL > 125,98.60659802462601,98.14213069950135,98.83883168718835,98.83883168718835,98.37436436206369
31,43,9.0307985919826,0.0,191.0,100.0,90.9692014080174,100.0,RUL > 125,97.29076042240521,96.38768056320697,97.74230035200435,97.74230035200435,96.83922049280609
31,44,12.040095942649064,0.0,190.0,100.0,87.95990405735094,100.0,RUL > 125,96.38797121720528,95.18396162294039,96.98997601433774,96.98997601433774,95.78596642007282
31,45,18.708235256240577,0.0,189.0,100.0,81.29176474375942,100.0,RUL > 125,94.38752942312783,92.51670589750377,95.32294118593985,95.32294118593985,93.45211766031579
31,46,27.5653121892238,17.430503743145135,188.0,100.0,72.4346878107762,82.56949625685486,RUL > 125,88.24430559460383,85.48777437568145,88.75104601690776,90.49409639122229,85.99451479798537
31,47,31.244008056034502,44.052680614750166,187.0,100.0,68.7559919439655,55.947319385249834,RUL > 125,81.81626146023962,78.69186065463617,81.17582783230384,85.58109589377885,78.05142702670038
31,48,24.054435469446467,57.83859596898673,186.0,100.0,75.94556453055353,42.16140403101327,RUL > 125,81.21595016536871,78.81050661842407,79.52674214039169,85.31060173729037,77.12129859344705
31,49,31.50738529451744,68.50709874283152,185.0,100.0,68.49261470548257,31.492901257168484,RUL > 125,76.84636466307846,73.69562613362672,74.99637899066275,81.8470888649459,71.84564046121102
31,50,26.637410478568533,55.92642094413564,184.0,100.0,73.36258952143146,44.07357905586436,RUL > 125,80.82349266760231,78.15975161974546,79.35904214432395,84.95168423873751,76.69530109646709
31,51,20.97184859520217,37.337885927529456,183.0,100.0,79.02815140479782,62.662114072470544,RUL > 125,86.24086823593346,84.14368337641324,85.4225663693171,89.15635496207004,83.32538150979687
31,52,30.37446072504313,28.77814054327217,182.0,100.0,69.62553927495688,71.22185945672783,RUL > 125,85.13203367383262,82.09458760132831,85.21184968292117,88.08966373724839,82.17440361041686
31,53,33.557256154710224,22.68254272104336,181.0,100.0,66.44274384528978,77.31745727895664,RUL > 125,85.39631460937827,82.04058899390724,85.9400502810616,88.20830455316595,82.58432466559059
31,54,35.42441743995539,16.669668535930064,180.0,100.0,64.57558256004461,83.33033146406993,RUL > 125,86.03874106082736,82.49629931683182,86.97647850602863,88.64344535962164,83.43403676203309
31,55,36.509764185703744,14.178575354281117,179.0,100.0,63.490235814296256,85.82142464571888,RUL > 125,86.21135567343265,82.56037925486228,87.32791511500379,88.7457726504319,83.67693869643341
31,56,25.77881856751403,8.320265350467078,178.0,100.0,74.22118143248596,91.67973464953292,RUL > 125,90.60230135965237,88.02441950290097,91.47522902050473,92.30725555555144,88.89734716375331
31,57,24.230079916434764,5.378281989416103,177.0,100.0,75.76992008356524,94.62171801058389,RUL > 125,91.65531962718634,89.23231163554287,92.59790952353728,93.1357377224789,90.17490153189381
31,58,20.913002339541077,0.0,176.0,100.0,79.08699766045892,100.0,RUL > 125,93.72609929813768,91.63479906418357,94.77174941511473,94.77174941511473,92.68044918116063
