unit_number,cycle,RUL_linear,erro_reconstrucao,slope,horizonte,faixa_RUL
11,108,132.0,0.009737373,1.9319533834587144e-06,20,RUL > 125
11,109,131.0,0.009983041,1.062280075187971e-05,20,RUL > 125
11,110,130.0,0.0100263255,1.8626317669172916e-05,20,RUL > 125
11,111,129.0,0.010198825,2.359537255639101e-05,20,RUL > 125
11,112,128.0,0.010189958,2.7818795112781907e-05,20,RUL > 125
11,113,127.0,0.010316339,3.7399957518797106e-05,20,RUL > 125
11,114,126.0,0.010135142,4.275998684210531e-05,20,RUL > 125
11,115,125.0,0.010340705,5.04114229323308e-05,20,76-125
11,116,124.0,0.010169216,5.518595827067671e-05,20,76-125
11,117,123.0,0.010035897,5.300080488721801e-05,20,76-125
11,118,122.0,0.010464315,5.815002293233082e-05,20,76-125
11,119,121.0,0.010356277,6.215968458646613e-05,20,76-125
11,120,120.0,0.010667766,6.708622744360895e-05,20,76-125
11,121,119.0,0.010755198,6.909187330827076e-05,20,76-125
11,122,118.0,0.010630699,6.853530902255633e-05,20,76-125
11,123,117.0,0.010443489,6.35983639097744e-05,20,76-125
11,124,116.0,0.010223923,5.499038233082712e-05,20,76-125
11,125,115.0,0.010562202,5.108876578947366e-05,20,76-125
11,126,114.0,0.010520292,4.256441766917287e-05,20,76-125
11,127,113.0,0.010618204,3.520064398496241e-05,20,76-125
11,128,112.0,0.010891998,3.420998383458645e-05,20,76-125
11,129,111.0,0.011075849,3.798845676691726e-05,20,76-125
11,130,110.0,0.011074485,4.078756315789459e-05,20,76-125
11,131,109.0,0.011278217,4.7644623308270666e-05,20,76-125
11,132,108.0,0.01103428,4.92537180451127e-05,20,76-125
11,133,107.0,0.010984779,5.088148796992482e-05,20,76-125
11,134,106.0,0.011392664,5.447000827067689e-05,20,76-125
11,135,105.0,0.011305327,5.816557819548872e-05,20,76-125
11,136,104.0,0.011580202,6.162965338345863e-05,20,76-125
11,137,103.0,0.011613311,6.133989398496236e-05,20,76-125
11,138,102.0,0.011586195,6.505520676691714e-05,20,76-125
11,139,101.0,0.011610301,6.572199022556393e-05,20,76-125
11,140,100.0,0.011420432,6.67088563909775e-05,20,76-125
11,141,99.0,0.011144768,6.400634210526279e-05,20,76-125
11,142,98.0,0.011134572,5.8606577443608935e-05,20,76-125
11,143,97.0,0.0111141475,4.920138308270671e-05,20,76-125
11,144,96.0,0.011308225,3.8093383834586486e-05,20,76-125
11,145,95.0,0.011411209,3.21673026315788e-05,20,76-125
11,146,94.0,0.011390833,2.4011696616541386e-05,20,76-125
11,147,93.0,0.011509453,1.7787556766917605e-05,20,76-125
11,148,92.0,0.011411899,1.3152627443609024e-05,20,76-125
11,149,91.0,0.011642717,1.3936202631578854e-05,20,76-125
11,150,90.0,0.011266306,8.468507894736948e-06,20,76-125
11,151,89.0,0.011323264,6.742867293232861e-06,20,76-125
11,152,88.0,0.011548363,4.313549999999974e-06,20,76-125
11,153,87.0,0.011686472,2.3025665413533545e-06,20,76-125
11,154,86.0,0.011824292,7.645552255639177e-06,20,76-125
11,155,85.0,0.011329459,3.891425187970085e-06,20,76-125
11,156,84.0,0.01123247,3.0555838345865487e-06,20,76-125
11,157,83.0,0.011394853,5.5851785714287204e-06,20,76-125
11,158,82.0,0.011445856,8.743748496240571e-06,20,76-125
11,159,81.0,0.011493567,1.3175561278195516e-05,20,76-125
11,160,80.0,0.011512974,1.5062225187969933e-05,20,76-125
11,161,79.0,0.011119626,6.8378815789474064e-06,20,76-125
11,162,78.0,0.011136715,-1.2655154135338003e-06,20,76-125
11,163,77.0,0.010999782,-1.165081278195495e-05,20,76-125
11,164,76.0,0.010645546,-2.386026466165416e-05,20,76-125
11,165,75.0,0.010796201,-3.129492932330803e-05,20,31-75
11,166,74.0,0.01035147,-4.4479796240601345e-05,20,31-75
11,167,73.0,0.010241967,-5.579309248120274e-05,20,31-75
11,168,72.0,0.010253633,-6.657406390977456e-05,20,31-75
11,169,71.0,0.0100946585,-7.42398515037594e-05,20,31-75
11,170,70.0,0.009978184,-8.718498458646635e-05,20,31-75
11,171,69.0,0.010190214,-9.426475526315839e-05,20,31-75
11,172,68.0,0.009833568,-0.00010118143947368394,20,31-75
11,173,67.0,0.009617676,-0.00010642298759398472,20,31-75
11,174,66.0,0.009778089,-0.00010408584473684213,20,31-75
11,175,65.0,0.009764817,-0.00010667445751879598,20,31-75
11,176,64.0,0.009839904,-0.00010736895902255621,20,31-75
11,177,63.0,0.009944609,-0.00010190964849624053,20,31-75
11,178,62.0,0.010289649,-8.85350665413532e-05,20,31-75
11,179,61.0,0.010385188,-7.130365300751853e-05,20,31-75
11,180,60.0,0.010135284,-5.566913496240617e-05,20,31-75
11,181,59.0,0.00996737,-4.657243195488715e-05,20,31-75
11,182,58.0,0.010034191,-3.4518601127819624e-05,20,31-75
11,183,57.0,0.01010034,-2.2023953759398427e-05,20,31-75
11,184,56.0,0.010713583,-5.009347744360988e-06,20,31-75
11,185,55.0,0.010825394,1.5879010150376072e-05,20,31-75
11,186,54.0,0.010928871,3.117964323308266e-05,20,31-75
11,187,53.0,0.010618576,3.9450223684210406e-05,20,31-75
11,188,52.0,0.011222644,5.5968217669172675e-05,20,31-75
11,189,51.0,0.011381294,7.078535714285736e-05,20,31-75
11,190,50.0,0.011635176,8.54555210526312e-05,20,31-75
11,191,49.0,0.0117801465,0.00010305281691729316,20,31-75
11,192,48.0,0.011931962,0.0001147967770676694,20,31-75
11,193,47.0,0.011987866,0.00012077506503759446,20,31-75
11,194,46.0,0.012531446,0.00013348742293233125,20,31-75
11,195,45.0,0.013254208,0.00015217500789473646,20,31-75
11,196,44.0,0.013714216,0.00017337251541353404,20,31-75
11,197,43.0,0.014028566,0.00019488794097744378,20,31-75
11,198,42.0,0.014216445,0.0002183940635338346,20,31-75
11,199,41.0,0.014519398,0.00024183164022556445,20,31-75
11,200,40.0,0.014875821,0.0002601982642857146,20,31-75
11,201,39.0,0.015045171,0.00027120427330827113,20,31-75
11,202,38.0,0.015359165,0.00028011518834586483,20,31-75
11,203,37.0,0.01594941,0.0002904951530075205,20,31-75
11,204,36.0,0.016575254,0.0003107029364661653,20,31-75
11,205,35.0,0.01766355,0.0003394086996240591,20,31-75
11,206,34.0,0.018062834,0.0003651694259398499,20,31-75
11,207,33.0,0.019096637,0.0003900716078947362,20,31-75
11,208,32.0,0.01972774,0.0004207784988721807,20,31-75
11,209,31.0,0.02049634,0.0004521807718045119,20,31-75
11,210,30.0,0.02225731,0.0004990415860902274,20,0-30
11,211,29.0,0.023475446,0.0005496202172932318,20,0-30
11,212,28.0,0.024377469,0.0005978950616541333,20,0-30
11,213,27.0,0.026285242,0.0006555914526315794,20,0-30
11,214,26.0,0.026986891,0.0007103944293233072,20,0-30
11,215,25.0,0.028187755,0.0007720271263157899,20,0-30
11,216,24.0,0.029730951,0.0008405123030075185,20,0-30
11,217,23.0,0.030984627,0.0009077852421052665,20,0-30
11,218,22.0,0.032436103,0.0009732622270676661,20,0-30
11,219,21.0,0.034240235,0.0010418980127819561,20,0-30
11,220,20.0,0.036029644,0.0011120691218045125,20,0-30
11,221,19.0,0.038935337,0.00119461381804511,20,0-30
11,222,18.0,0.041662015,0.001285143795488725,20,0-30
11,223,17.0,0.04494963,0.001392406201503754,20,0-30
11,224,16.0,0.048032038,0.0015099754015037638,20,0-30
11,225,15.0,0.050597925,0.0016340803165413474,20,0-30
11,226,14.0,0.053484634,0.0017562030398496306,20,0-30
11,227,13.0,0.058397714,0.0019115699609022654,20,0-30
11,228,12.0,0.06292077,0.002082417387969917,20,0-30
11,229,11.0,0.06821349,0.002276058965413522,20,0-30
11,230,10.0,0.07337473,0.0024994822195488742,20,0-30
11,231,9.0,0.07919646,0.0027484384706767083,20,0-30
11,232,8.0,0.083968244,0.0029960145345864627,20,0-30
11,233,7.0,0.0900006,0.0032702796563909894,20,0-30
11,234,6.0,0.09589525,0.003544020163909761,20,0-30
11,235,5.0,0.1017684,0.0038170022323307925,20,0-30
11,236,4.0,0.110056326,0.004122101909774429,20,0-30
11,237,3.0,0.116604835,0.004419756562406014,20,0-30
11,238,2.0,0.12606347,0.004746700421804479,20,0-30
11,239,1.0,0.13446732,0.005081392542857142,20,0-30
11,240,0.0,0.14400941,0.00542993664060151,20,0-30
13,49,114.0,0.0089259185,-5.493278947368411e-05,20,76-125
13,50,113.0,0.008736465,-4.8122373684210634e-05,20,76-125
13,51,112.0,0.008693596,-4.370397518796998e-05,20,76-125
13,52,111.0,0.008681111,-3.77501703007519e-05,20,76-125
13,53,110.0,0.0087374635,-3.104537894736846e-05,20,76-125
13,54,109.0,0.008843126,-2.479727593984969e-05,20,76-125
13,55,108.0,0.008710645,-2.759504285714281e-05,20,76-125
13,56,107.0,0.008683805,-2.8335130827067653e-05,20,76-125
13,57,106.0,0.008809567,-2.3199774436090166e-05,20,76-125
13,58,105.0,0.0089575425,-1.4409956766917202e-05,20,76-125
13,59,104.0,0.009146704,-3.110779323308187e-06,20,76-125
13,60,103.0,0.009073988,8.539078571428605e-06,20,76-125
13,61,102.0,0.009097013,2.0604726691729396e-05,20,76-125
13,62,101.0,0.0092540635,3.187170000000004e-05,20,76-125
13,63,100.0,0.009500318,4.0619367669172944e-05,20,76-125
13,64,99.0,0.009615334,5.03109714285715e-05,20,76-125
13,65,98.0,0.0097522875,5.566503721804514e-05,20,76-125
13,66,97.0,0.009824252,5.87621560150377e-05,20,76-125
13,67,96.0,0.010094869,6.745362067669169e-05,20,76-125
13,68,95.0,0.010067346,7.375099436090217e-05,20,76-125
13,69,94.0,0.009790007,7.90469285714285e-05,20,76-125
13,70,93.0,0.009797657,8.016139624060144e-05,20,76-125
13,71,92.0,0.00982595,7.94073932330826e-05,20,76-125
13,72,91.0,0.009981042,7.896907067669164e-05,20,76-125
13,73,90.0,0.010182484,8.034348383458634e-05,20,76-125
13,74,89.0,0.010304441,8.295553195488725e-05,20,76-125
13,75,88.0,0.010186888,7.959898007518805e-05,20,76-125
13,76,87.0,0.01012233,7.267646729323317e-05,20,76-125
13,77,86.0,0.010059171,6.46742033834586e-05,20,76-125
13,78,85.0,0.010252088,5.988524812030084e-05,20,76-125
13,79,84.0,0.010015276,5.275333984962408e-05,20,76-125
13,80,83.0,0.009950018,4.223490375939852e-05,20,76-125
13,81,82.0,0.010059993,3.2333753383458534e-05,20,76-125
13,82,81.0,0.010344392,2.752710037593995e-05,20,76-125
13,83,80.0,0.010276177,2.399458458646602e-05,20,76-125
13,84,79.0,0.010184466,1.9801248496240548e-05,20,76-125
13,85,78.0,0.010044202,1.4910727067669184e-05,20,76-125
13,86,77.0,0.010329204,1.478897518797001e-05,20,76-125
13,87,76.0,0.010367807,1.8732268421052596e-05,20,76-125
13,88,75.0,0.01037592,2.194645488721804e-05,20,31-75
13,89,74.0,0.010320672,1.952832631578931e-05,20,31-75
13,90,73.0,0.010439402,1.812913759398493e-05,20,31-75
13,91,72.0,0.01044351,1.6270336090225534e-05,20,31-75
13,92,71.0,0.01087624,2.211355112781961e-05,20,31-75
13,93,70.0,0.010757593,2.809630977443609e-05,20,31-75
13,94,69.0,0.010705636,3.4397636842105014e-05,20,31-75
13,95,68.0,0.010995907,4.238629172932324e-05,20,31-75
13,96,67.0,0.010994663,4.812126842105258e-05,20,31-75
13,97,66.0,0.010555769,4.527730451127826e-05,20,31-75
13,98,65.0,0.010567122,4.4894820300751866e-05,20,31-75
13,99,64.0,0.011019991,4.676902105263148e-05,20,31-75
13,100,63.0,0.010765546,4.2467054135338267e-05,20,31-75
13,101,62.0,0.010984011,4.179610526315785e-05,20,31-75
13,102,61.0,0.010967228,4.398640902255644e-05,20,31-75
13,103,60.0,0.010963528,4.411018120300756e-05,20,31-75
13,104,59.0,0.011093494,4.360893157894734e-05,20,31-75
13,105,58.0,0.011295035,4.240518496240602e-05,20,31-75
13,106,57.0,0.011387685,4.514408947368407e-05,20,31-75
13,107,56.0,0.0112008685,4.423200714285715e-05,20,31-75
13,108,55.0,0.010927739,3.829345075187972e-05,20,31-75
13,109,54.0,0.011243216,3.5159568796992416e-05,20,31-75
13,110,53.0,0.011249915,3.260878684210526e-05,20,31-75
13,111,52.0,0.011156221,2.7565565789473674e-05,20,31-75
13,112,51.0,0.011103751,2.7533606390977462e-05,20,31-75
13,113,50.0,0.011082679,2.4985122932330957e-05,20,31-75
13,114,49.0,0.0112530915,2.3561878947368467e-05,20,31-75
13,115,48.0,0.011305139,2.664215563909765e-05,20,31-75
13,116,47.0,0.0107533345,2.1354858270676642e-05,20,31-75
13,117,46.0,0.011068996,1.4010005639097797e-05,20,31-75
13,118,45.0,0.0109085925,3.781162406014948e-06,20,31-75
13,119,44.0,0.010793598,-1.4533857142856674e-06,20,31-75
13,120,43.0,0.010853636,-9.507360150376045e-06,20,31-75
13,121,42.0,0.011082213,-1.0978967669172982e-05,20,31-75
13,122,41.0,0.010791027,-1.7023042105263096e-05,20,31-75
13,123,40.0,0.011040661,-1.9294373684210544e-05,20,31-75
13,124,39.0,0.0117375245,-9.674407142857015e-06,20,31-75
13,125,38.0,0.011677084,1.2958830827067857e-06,20,31-75
13,126,37.0,0.012107726,1.9306586842105347e-05,20,31-75
13,127,36.0,0.012125901,3.3544430827067695e-05,20,31-75
13,128,35.0,0.012268861,4.412096315789471e-05,20,31-75
13,129,34.0,0.012021179,5.412367218045114e-05,20,31-75
13,130,33.0,0.01270201,7.27884428571427e-05,20,31-75
13,131,32.0,0.013104575,9.354116165413552e-05,20,31-75
13,132,31.0,0.013548985,0.0001168842654135339,20,31-75
13,133,30.0,0.013651422,0.00013768099548872175,20,0-30
13,134,29.0,0.014318589,0.0001668366349624064,20,0-30
13,135,28.0,0.015171542,0.0002043893492481205,20,0-30
13,136,27.0,0.01606855,0.00024022962105263164,20,0-30
13,137,26.0,0.016968464,0.00028591713082706794,20,0-30
13,138,25.0,0.017612353,0.000329398987593985,20,0-30
13,139,24.0,0.018709606,0.000376659341729324,20,0-30
13,140,23.0,0.02018613,0.0004340570928571432,20,0-30
13,141,22.0,0.020900896,0.0004912410718045082,20,0-30
13,142,21.0,0.022249468,0.0005483277545112778,20,0-30
13,143,20.0,0.024507303,0.0006243800740601514,20,0-30
13,144,19.0,0.02640351,0.000718273583458648,20,0-30
13,145,18.0,0.02828599,0.0008160512270676694,20,0-30
13,146,17.0,0.030461065,0.0009267251827067668,20,0-30
13,147,16.0,0.032322325,0.0010366765345864628,20,0-30
13,148,15.0,0.03482754,0.0011543033729323278,20,0-30
13,149,14.0,0.037712414,0.0012753091030075108,20,0-30
13,150,13.0,0.040875707,0.0014136212601503731,20,0-30
13,151,12.0,0.044791415,0.0015718619308270714,20,0-30
13,152,11.0,0.04858774,0.001743703432330827,20,0-30
13,153,10.0,0.05292156,0.0019263842172932309,20,0-30
13,154,9.0,0.05573324,0.002100713236090224,20,0-30
13,155,8.0,0.060982626,0.00230122349172932,20,0-30
13,156,7.0,0.06534762,0.0025093652406014974,20,0-30
13,157,6.0,0.07205825,0.002753478436090231,20,0-30
13,158,5.0,0.077501185,0.0030026727308270474,20,0-30
13,159,4.0,0.08668182,0.0033102856075188066,20,0-30
13,160,3.0,0.094305314,0.003647905222556389,20,0-30
13,161,2.0,0.10261134,0.0040040107112781975,20,0-30
13,162,1.0,0.111986324,0.004392464936842107,20,0-30
13,163,0.0,0.12228276,0.004828718490977471,20,0-30
19,49,109.0,0.008498646,-8.220847781954879e-05,20,76-125
19,50,108.0,0.008742,-8.786172293233097e-05,20,76-125
19,51,107.0,0.00867496,-9.406265075187956e-05,20,76-125
19,52,106.0,0.008620917,-9.608882894736849e-05,20,76-125
19,53,105.0,0.008589667,-9.927238571428563e-05,20,76-125
19,54,104.0,0.008650463,-9.731751954887228e-05,20,76-125
19,55,103.0,0.008653486,-9.224600413533835e-05,20,76-125
19,56,102.0,0.008713496,-8.279119135338339e-05,20,76-125
19,57,101.0,0.00857293,-7.525185263157885e-05,20,76-125
19,58,100.0,0.008345168,-7.027704210526303e-05,20,76-125
19,59,99.0,0.008109889,-6.380453759398486e-05,20,76-125
19,60,98.0,0.008135975,-5.676932030075189e-05,20,76-125
19,61,97.0,0.008155213,-4.770574436090206e-05,20,76-125
19,62,96.0,0.008351206,-4.230118496240599e-05,20,76-125
19,63,95.0,0.0083672935,-4.150665375939841e-05,20,76-125
19,64,94.0,0.008811248,-3.1994865037593963e-05,20,76-125
19,65,93.0,0.008852668,-1.9822137218045087e-05,20,76-125
19,66,92.0,0.008929704,-8.175409398496261e-06,20,76-125
19,67,91.0,0.009078906,3.3773184210526207e-06,20,76-125
19,68,90.0,0.009293646,1.5865918421052505e-05,20,76-125
19,69,89.0,0.009537994,2.7443729699248106e-05,20,76-125
19,70,88.0,0.009666604,4.31383289473683e-05,20,76-125
19,71,87.0,0.009636807,5.595834849624044e-05,20,76-125
19,72,86.0,0.009814657,6.901938533834576e-05,20,76-125
19,73,85.0,0.009939344,8.157314624060139e-05,20,76-125
19,74,84.0,0.009900698,9.250516879699247e-05,20,76-125
19,75,83.0,0.009881616,0.00010133227030075202,20,76-125
19,76,82.0,0.010078339,0.00011207041466165403,20,76-125
19,77,81.0,0.010213664,0.00012046991466165391,20,76-125
19,78,80.0,0.010252801,0.00012336500338345864,20,76-125
19,79,79.0,0.010501969,0.0001232360823308271,20,76-125
19,80,78.0,0.010346651,0.0001177031041353384,20,76-125
19,81,77.0,0.011160871,0.00012078127330827072,20,76-125
19,82,76.0,0.011100568,0.00012157281090225575,20,76-125
19,83,75.0,0.011372405,0.00012236736842105253,20,31-75
19,84,74.0,0.011262253,0.0001240791691729322,20,31-75
19,85,73.0,0.011392623,0.00012462167669172913,20,31-75
19,86,72.0,0.011226676,0.00012019038947368406,20,31-75
19,87,71.0,0.01117726,0.00011395488721804507,20,31-75
19,88,70.0,0.011138067,0.0001073946969924811,20,31-75
19,89,69.0,0.011554761,0.00010787183909774423,20,31-75
19,90,68.0,0.011388143,0.00010496667593984961,20,31-75
19,91,67.0,0.011398181,9.914565338345858e-05,20,31-75
19,92,66.0,0.011039382,8.835840601503774e-05,20,31-75
19,93,65.0,0.010973326,7.675455187969925e-05,20,31-75
19,94,64.0,0.010853399,6.127239473684204e-05,20,31-75
19,95,63.0,0.0107763,4.295489548872171e-05,20,31-75
19,96,62.0,0.010772662,2.6346187969924858e-05,20,31-75
19,97,61.0,0.011046146,1.47370105263159e-05,20,31-75
19,98,60.0,0.010893299,3.1040451127832463e-07,20,31-75
19,99,59.0,0.010344667,-1.8982724812030177e-05,20,31-75
19,100,58.0,0.01032174,-4.081922781954892e-05,20,31-75
19,101,57.0,0.010533,-4.674416541353396e-05,20,31-75
19,102,56.0,0.010485145,-5.336073157894742e-05,20,31-75
19,103,55.0,0.010432591,-5.551045789473669e-05,20,31-75
19,104,54.0,0.010677758,-5.448378646616547e-05,20,31-75
19,105,53.0,0.010780389,-4.9053544360902376e-05,20,31-75
19,106,52.0,0.010869037,-4.4056465413533884e-05,20,31-75
19,107,51.0,0.010671881,-4.211835037593999e-05,20,31-75
19,108,50.0,0.010608061,-4.0950818045112714e-05,20,31-75
19,109,49.0,0.010432311,-3.49176195488723e-05,20,31-75
19,110,48.0,0.010505018,-2.878866541353388e-05,20,31-75
19,111,47.0,0.009595864,-3.416112330827054e-05,20,31-75
19,112,46.0,0.009753791,-4.02324774436092e-05,20,31-75
19,113,45.0,0.0098924795,-4.3432337218045114e-05,20,31-75
19,114,44.0,0.010314214,-4.087566954887223e-05,20,31-75
19,115,43.0,0.010133701,-4.13043071428571e-05,20,31-75
19,116,42.0,0.010184563,-4.009747255639095e-05,20,31-75
19,117,41.0,0.010250752,-3.27425530075189e-05,20,31-75
19,118,40.0,0.010293348,-2.599641165413534e-05,20,31-75
19,119,39.0,0.01011781,-2.9518384586466068e-05,20,31-75
19,120,38.0,0.01065713,-2.5356653007518944e-05,20,31-75
19,121,37.0,0.010731706,-1.729821165413524e-05,20,31-75
19,122,36.0,0.011442064,-1.4621015037589392e-07,20,31-75
19,123,35.0,0.01179957,1.98442439849623e-05,20,31-75
19,124,34.0,0.011731189,4.067327706766911e-05,20,31-75
19,125,33.0,0.012073814,6.64333357142855e-05,20,31-75
19,126,32.0,0.011921519,8.947245676691773e-05,20,31-75
19,127,31.0,0.011607656,0.0001033321515037592,20,31-75
19,128,30.0,0.011761629,0.00011697659586466132,20,0-30
19,129,29.0,0.011985666,0.0001293118800751877,20,0-30
19,130,28.0,0.012193106,0.00014342272593984945,20,0-30
19,131,27.0,0.01193676,0.00013697794473684218,20,0-30
19,132,26.0,0.012330639,0.00013513344624060155,20,0-30
19,133,25.0,0.012291329,0.0001310422353383457,20,0-30
19,134,24.0,0.012468436,0.00013253279774436114,20,0-30
19,135,23.0,0.013045933,0.0001361836804511278,20,0-30
19,136,22.0,0.013412616,0.0001414966796992481,20,0-30
19,137,21.0,0.013815562,0.00014875692481203007,20,0-30
19,138,20.0,0.014527643,0.0001615017075187969,20,0-30
19,139,19.0,0.01566898,0.0001814122909774436,20,0-30
19,140,18.0,0.01595843,0.00020562582932330824,20,0-30
19,141,17.0,0.016174626,0.00022613351804511115,20,0-30
19,142,16.0,0.016473161,0.000253937329323308,20,0-30
19,143,15.0,0.016983751,0.00028711455563909836,20,0-30
19,144,14.0,0.016786251,0.00030859489248120367,20,0-30
19,145,13.0,0.01690469,0.0003295754864661654,20,0-30
19,146,12.0,0.01789771,0.0003550729473684209,20,0-30
19,147,11.0,0.018373068,0.0003734187518796983,20,0-30
19,148,10.0,0.019362593,0.00039815822857142765,20,0-30
19,149,9.0,0.020234197,0.00042745659624059877,20,0-30
19,150,8.0,0.020800877,0.0004557219548872174,20,0-30
19,151,7.0,0.021869473,0.0004822613857142864,20,0-30
19,152,6.0,0.021857966,0.0004999191624060152,20,0-30
19,153,5.0,0.022858089,0.000516916918796992,20,0-30
19,154,4.0,0.024004752,0.0005372021368421051,20,0-30
19,155,3.0,0.024942752,0.0005626578849624054,20,0-30
19,156,2.0,0.026000911,0.0005911299684210517,20,0-30
19,157,1.0,0.0273853,0.000626811575939851,20,0-30
19,158,0.0,0.028489469,0.0006691047894736797,20,0-30
23,49,119.0,0.01061074,-8.537015037593891e-07,20,76-125
23,50,118.0,0.010680677,-9.385661654136064e-07,20,76-125
23,51,117.0,0.010664587,-1.959157142857134e-06,20,76-125
23,52,116.0,0.0105968835,-4.195604887218035e-06,20,76-125
23,53,115.0,0.011151173,5.159613909774519e-06,20,76-125
23,54,114.0,0.010960124,7.261211654135198e-06,20,76-125
23,55,113.0,0.011296738,1.454037406015038e-05,20,76-125
23,56,112.0,0.011448758,2.5094490601503654e-05,20,76-125
23,57,111.0,0.011328452,2.7942664285714287e-05,20,76-125
23,58,110.0,0.0111868465,3.3188420300751866e-05,20,76-125
23,59,109.0,0.010802378,3.594429248120302e-05,20,76-125
23,60,108.0,0.0107380245,3.768586578947365e-05,20,76-125
23,61,107.0,0.010852896,3.567889511278207e-05,20,76-125
23,62,106.0,0.010848273,2.8752604887218024e-05,20,76-125
23,63,105.0,0.010710708,2.1453767293233185e-05,20,76-125
23,64,104.0,0.010643944,1.5692485338345937e-05,20,76-125
23,65,103.0,0.010447647,9.863736466165408e-06,20,76-125
23,66,102.0,0.010620143,3.751619924812003e-06,20,76-125
23,67,101.0,0.010708448,-3.6380342105262425e-06,20,76-125
23,68,100.0,0.0106085185,-1.3740913533834532e-05,20,76-125
23,69,99.0,0.010299054,-2.5247945112781785e-05,20,76-125
23,70,98.0,0.010245877,-3.594167894736851e-05,20,76-125
23,71,97.0,0.010324498,-4.5112473684210363e-05,20,76-125
23,72,96.0,0.010373225,-5.4144759022556404e-05,20,76-125
23,73,95.0,0.010545233,-5.163151917293226e-05,20,76-125
23,74,94.0,0.010456867,-5.248602593984957e-05,20,76-125
23,75,93.0,0.010170508,-5.135964022556385e-05,20,76-125
23,76,92.0,0.010451135,-4.2130402631578785e-05,20,76-125
23,77,91.0,0.010562529,-3.170920563909791e-05,20,76-125
23,78,90.0,0.010554693,-2.2484063909774408e-05,20,76-125
23,79,89.0,0.010247308,-2.2770084962405947e-05,20,76-125
23,80,88.0,0.010126538,-2.496280789473703e-05,20,76-125
23,81,87.0,0.010339088,-2.1385813157894836e-05,20,76-125
23,82,86.0,0.010256332,-1.829139812030078e-05,20,76-125
23,83,85.0,0.009839656,-2.2431439473684375e-05,20,76-125
23,84,84.0,0.009725342,-2.7948853759398445e-05,20,76-125
23,85,83.0,0.009364495,-4.0339295112782e-05,20,76-125
23,86,82.0,0.009623337,-4.4679572556390934e-05,20,76-125
23,87,81.0,0.009670239,-4.545657556390971e-05,20,76-125
23,88,80.0,0.009641,-4.666789624060143e-05,20,76-125
23,89,79.0,0.009737824,-4.992738345864663e-05,20,76-125
23,90,78.0,0.009769374,-5.273183834586478e-05,20,76-125
23,91,77.0,0.009522216,-5.710919172932294e-05,20,76-125
23,92,76.0,0.009315672,-6.246136090225572e-05,20,76-125
23,93,75.0,0.009365527,-6.27950947368419e-05,20,31-75
23,94,74.0,0.009272576,-6.407795864661657e-05,20,31-75
23,95,73.0,0.00940611,-6.619376315789473e-05,20,31-75
23,96,72.0,0.009220949,-6.537430150375924e-05,20,31-75
23,97,71.0,0.009209965,-6.110299774436068e-05,20,31-75
23,98,70.0,0.009048072,-5.723424661654121e-05,20,31-75
23,99,69.0,0.009200451,-5.3776504511278235e-05,20,31-75
23,100,68.0,0.00941355,-4.760716466165421e-05,20,31-75
23,101,67.0,0.009475072,-3.613072406015033e-05,20,31-75
23,102,66.0,0.009820788,-1.9722884962405953e-05,20,31-75
23,103,65.0,0.009643339,-1.177417293233081e-05,20,31-75
23,104,64.0,0.009566228,-6.43679097744375e-06,20,31-75
23,105,63.0,0.009933162,-1.3158097744361013e-06,20,31-75
23,106,62.0,0.009857749,5.959683458646496e-06,20,31-75
23,107,61.0,0.0102601005,1.937111390977439e-05,20,31-75
23,108,60.0,0.010197189,3.053513045112774e-05,20,31-75
23,109,59.0,0.010067488,4.0538701127819496e-05,20,31-75
23,110,58.0,0.009886167,4.7954394360902205e-05,20,31-75
23,111,57.0,0.009667177,4.816353571428577e-05,20,31-75
23,112,56.0,0.009694025,4.527701240601497e-05,20,31-75
23,113,55.0,0.009711243,4.285469285714288e-05,20,31-75
23,114,54.0,0.010014845,4.278202368421043e-05,20,31-75
23,115,53.0,0.010113596,4.511232067669173e-05,20,31-75
23,116,52.0,0.009934639,4.089860563909764e-05,20,31-75
23,117,51.0,0.010021834,3.668388383458648e-05,20,31-75
23,118,50.0,0.0100860065,2.9608851127819453e-05,20,31-75
23,119,49.0,0.009947347,2.1398148872180623e-05,20,31-75
23,120,48.0,0.010087599,1.7432615789473712e-05,20,31-75
23,121,47.0,0.010078992,1.3301918045112781e-05,20,31-75
23,122,46.0,0.010608237,2.128238646616537e-05,20,31-75
23,123,45.0,0.010493885,2.3643294736842023e-05,20,31-75
23,124,44.0,0.010493402,2.350074436090223e-05,20,31-75
23,125,43.0,0.0105440775,2.8481577819548777e-05,20,31-75
23,126,42.0,0.010555277,3.151300263157917e-05,20,31-75
23,127,41.0,0.010226902,3.515736015037582e-05,20,31-75
23,128,40.0,0.010372078,3.9932243609022484e-05,20,31-75
23,129,39.0,0.010539054,4.4781596992481136e-05,20,31-75
23,130,38.0,0.0106633175,4.783405827067656e-05,20,31-75
23,131,37.0,0.01089135,4.951774248120305e-05,20,31-75
23,132,36.0,0.010942028,5.050845225563906e-05,20,31-75
23,133,35.0,0.011043815,5.134842894736834e-05,20,31-75
23,134,34.0,0.010764707,5.099099661654145e-05,20,31-75
23,135,33.0,0.0102936495,4.433578571428576e-05,20,31-75
23,136,32.0,0.010396097,3.6047716541353537e-05,20,31-75
