unit_number,cycle,RUL_linear,erro_reconstrucao,slope,horizonte,faixa_RUL
19,134,24.0,0.012468436,9.052289999999945e-05,5,0-30
19,135,23.0,0.013045933,0.0002356142999999987,5,0-30
19,136,22.0,0.013412616,0.00029185579999999294,5,0-30
19,137,21.0,0.013815562,0.0003992645999999941,5,0-30
19,138,20.0,0.014527643,0.000488804299999994,5,0-30
19,139,19.0,0.01566898,0.0006361120999999998,5,0-30
19,140,18.0,0.01595843,0.0006945045999999833,5,0-30
19,141,17.0,0.016174626,0.0006148915000000017,5,0-30
19,142,16.0,0.016473161,0.0004396681999999986,5,0-30
19,143,15.0,0.016983751,0.00031442730000000383,5,0-30
19,144,14.0,0.016786251,0.0002464766999999983,5,0-30
19,145,13.0,0.01690469,0.0001773218000000026,5,0-30
19,146,12.0,0.01789771,0.00027700369999999997,5,0-30
19,147,11.0,0.018373068,0.00038900929999998525,5,0-30
19,148,10.0,0.019362593,0.0006621061999999912,5,0-30
19,149,9.0,0.020234197,0.0008123897000000143,5,0-30
19,150,8.0,0.020800877,0.0007667463000000053,5,0-30
19,151,7.0,0.021869473,0.0008431094000000117,5,0-30
19,152,6.0,0.021857966,0.0006626022000000021,5,0-30
19,153,5.0,0.022858089,0.0006304873000000055,5,0-30
19,154,4.0,0.024004752,0.0007396366000000014,5,0-30
19,155,3.0,0.024942752,0.0008293344000000138,5,0-30
19,156,2.0,0.026000911,0.001037055299999974,5,0-30
19,157,1.0,0.0273853,0.0011050580999999887,5,0-30
19,158,0.0,0.028489469,0.0011411981999999844,5,0-30
23,34,134.0,0.010501378,1.607339999999958e-05,5,RUL > 125
23,35,133.0,0.010568425,1.1032599999999082e-05,5,RUL > 125
23,36,132.0,0.01070766,2.1678199999999616e-05,5,RUL > 125
23,37,131.0,0.010399046,-4.949919999999952e-05,5,RUL > 125
23,38,130.0,0.010767527,3.629190000000026e-05,5,RUL > 125
23,39,129.0,0.010997622,9.18260999999997e-05,5,RUL > 125
23,40,128.0,0.010973013,0.00011292820000000091,5,RUL > 125
23,41,127.0,0.010609294,6.259819999999978e-05,5,RUL > 125
23,42,126.0,0.01032512,-0.0001273141999999995,5,RUL > 125
23,43,125.0,0.010475813,-0.00016915110000000183,5,76-125
23,44,124.0,0.010655968,-7.675710000000045e-05,5,76-125
23,45,123.0,0.010828152,7.685640000000061e-05,5,76-125
23,46,122.0,0.010617899,9.378970000000022e-05,5,76-125
23,47,121.0,0.010457307,-7.5081000000013054e-06,5,76-125
23,48,120.0,0.0103998,-8.831809999999913e-05,5,76-125
23,49,119.0,0.01061074,-6.529229999999952e-05,5,76-125
23,50,118.0,0.010680677,2.7898899999998934e-05,5,76-125
23,51,117.0,0.010664587,6.954369999999903e-05,5,76-125
23,52,116.0,0.0105968835,4.480139999999918e-05,5,76-125
23,53,115.0,0.011151173,9.970725000000044e-05,5,76-125
23,54,114.0,0.010960124,0.00010454799999999998,5,76-125
23,55,113.0,0.011296738,0.00016275425000000017,5,76-125
23,56,112.0,0.011448758,0.00018493140000000124,5,76-125
23,57,111.0,0.011328452,8.431919999999912e-05,5,76-125
23,58,110.0,0.0111868465,4.851590000000152e-05,5,76-125
23,59,109.0,0.010802378,-0.00012506315000000167,5,76-125
23,60,108.0,0.0107380245,-0.0001947541000000017,5,76-125
23,61,107.0,0.010852896,-0.0001399933999999994,5,76-125
23,62,106.0,0.010848273,-6.266289999999923e-05,5,76-125
23,63,105.0,0.010710708,-7.309149999999357e-06,5,76-125
23,64,104.0,0.010643944,-3.303489999999959e-05,5,76-125
23,65,103.0,0.010447647,-0.00010148270000000103,5,76-125
23,66,102.0,0.010620143,-7.193210000000004e-05,5,76-125
23,67,101.0,0.010708448,-2.83209999999966e-06,5,76-125
23,68,100.0,0.0106085185,1.8995000000000366e-05,5,76-125
23,69,99.0,0.010299054,-3.088104999999955e-05,5,76-125
23,70,98.0,0.010245877,-0.00011579259999999959,5,76-125
23,71,97.0,0.010324498,-0.00011305414999999958,5,76-125
23,72,96.0,0.010373225,-4.451430000000032e-05,5,76-125
23,73,95.0,0.010545233,6.197060000000025e-05,5,76-125
23,74,94.0,0.010456867,6.427149999999939e-05,5,76-125
23,75,93.0,0.010170508,-2.243380000000204e-05,5,76-125
23,76,92.0,0.010451135,-2.1890499999999156e-05,5,76-125
23,77,91.0,0.010562529,2.8860000000010685e-06,5,76-125
23,78,90.0,0.010554693,5.8767300000000456e-05,5,76-125
23,79,89.0,0.010247308,2.571580000000045e-05,5,76-125
23,80,88.0,0.010126538,-9.644150000000218e-05,5,76-125
23,81,87.0,0.010339088,-8.750369999999951e-05,5,76-125
23,82,86.0,0.010256332,-5.0494200000001154e-05,5,76-125
23,83,85.0,0.009839656,-6.855100000000022e-05,5,76-125
23,84,84.0,0.009725342,-0.00013018239999999922,5,76-125
23,85,83.0,0.009364495,-0.0002480175999999959,5,76-125
23,86,82.0,0.009623337,-0.00017411509999999873,5,76-125
23,87,81.0,0.009670239,-4.408390000000035e-05,5,76-125
23,88,80.0,0.009641,1.3706000000000597e-05,5,76-125
23,89,79.0,0.009737824,7.643210000000134e-05,5,76-125
23,90,78.0,0.009769374,3.5965900000000956e-05,5,76-125
23,91,77.0,0.009522216,-1.6767200000000753e-05,5,76-125
23,92,76.0,0.009315672,-8.662640000000005e-05,5,76-125
23,93,75.0,0.009365527,-0.00011982960000000006,5,31-75
23,94,74.0,0.009272576,-0.00011502850000000047,5,31-75
23,95,73.0,0.00940611,-2.753080000000112e-05,5,31-75
23,96,72.0,0.009220949,-1.488630000000069e-05,5,31-75
23,97,71.0,0.009209965,-3.627509999999936e-05,5,31-75
23,98,70.0,0.009048072,-6.45153000000012e-05,5,31-75
23,99,69.0,0.009200451,-5.841950000000038e-05,5,31-75
23,100,68.0,0.00941355,3.756879999999963e-05,5,31-75
23,101,67.0,0.009475072,8.956919999999973e-05,5,31-75
23,102,66.0,0.009820788,0.00018200529999999796,5,31-75
23,103,65.0,0.009643339,0.00012930140000000012,5,31-75
23,104,64.0,0.009566228,4.736230000000101e-05,5,31-75
23,105,63.0,0.009933162,6.616200000000027e-05,5,31-75
23,106,62.0,0.009857749,3.637450000000086e-05,5,31-75
23,107,61.0,0.0102601005,0.00015250440000000122,5,31-75
23,108,60.0,0.010197189,0.00015888604999999845,5,31-75
23,109,59.0,0.010067488,6.0809199999998984e-05,5,31-75
23,110,58.0,0.009886167,-1.3577650000001029e-05,5,31-75
23,111,57.0,0.009667177,-0.00014968689999999782,5,31-75
23,112,56.0,0.009694025,-0.00014066389999999883,5,31-75
23,113,55.0,0.009711243,-9.046319999999758e-05,5,31-75
23,114,54.0,0.010014845,3.0142199999999303e-05,5,31-75
23,115,53.0,0.010113596,0.00012136580000000022,5,31-75
23,116,52.0,0.009934639,8.835810000000111e-05,5,31-75
23,117,51.0,0.010021834,5.409759999999983e-05,5,31-75
23,118,50.0,0.0100860065,5.0561000000003945e-06,5,31-75
23,119,49.0,0.009947347,-1.811305000000072e-05,5,31-75
23,120,48.0,0.010087599,2.3143299999999637e-05,5,31-75
23,121,47.0,0.010078992,1.1590849999999384e-05,5,31-75
23,122,46.0,0.010608237,0.00011761059999999957,5,31-75
23,123,45.0,0.010493885,0.0001613713999999977,5,31-75
23,124,44.0,0.010493402,0.0001226499000000022,5,31-75
23,125,43.0,0.0105440775,8.153359999999879e-05,5,31-75
23,126,42.0,0.010555277,-5.5727499999994945e-06,5,31-75
23,127,41.0,0.010226902,-4.7209099999999744e-05,5,31-75
23,128,40.0,0.010372078,-5.5982350000000065e-05,5,31-75
23,129,39.0,0.010539054,-1.932460000000029e-05,5,31-75
23,130,38.0,0.0106633175,5.282330000000078e-05,5,31-75
23,131,37.0,0.01089135,0.0001620135500000004,5,31-75
23,132,36.0,0.010942028,0.00014921960000000058,5,31-75
23,133,35.0,0.011043815,0.00012882325000000073,5,31-75
23,134,34.0,0.010764707,3.552439999999891e-05,5,31-75
23,135,33.0,0.0102936495,-0.00013727219999999787,5,31-75
23,136,32.0,0.010396097,-0.00018420274999999544,5,31-75
23,137,31.0,0.01046701,-0.00015222199999999857,5,31-75
23,138,30.0,0.0104873385,-3.813765000000064e-05,5,0-30
23,139,29.0,0.010531582,5.671065000000105e-05,5,0-30
23,140,28.0,0.010702237,6.76851999999985e-05,5,0-30
23,141,27.0,0.010882255,0.00010453884999999971,5,0-30
23,142,26.0,0.011067122,0.00015102400000000028,5,0-30
23,143,25.0,0.011222914,0.0001747549000000014,5,0-30
23,144,24.0,0.010953718,8.436210000000028e-05,5,0-30
23,145,23.0,0.011028124,1.7833400000000133e-05,5,0-30
23,146,22.0,0.01135955,3.900659999999906e-05,5,0-30
23,147,21.0,0.011473236,9.064759999999493e-05,5,0-30
23,148,20.0,0.011363792,0.0001265259999999991,5,0-30
23,149,19.0,0.011494875,9.377440000000027e-05,5,0-30
23,150,18.0,0.011800358,9.032550000000056e-05,5,0-30
23,151,17.0,0.012008717,0.0001507528000000032,5,0-30
23,152,16.0,0.011905653,0.00015975640000000094,5,0-30
23,153,15.0,0.012361197,0.0001837939000000017,5,0-30
23,154,14.0,0.012603346,0.00019584560000000014,5,0-30
23,155,13.0,0.012420212,0.00015206830000000216,5,0-30
23,156,12.0,0.012567041,0.00013817910000000057,5,0-30
23,157,11.0,0.0132938735,0.00018290479999999806,5,0-30
23,158,10.0,0.01406267,0.00037923094999999375,5,0-30
23,159,9.0,0.015202595,0.0007060394999999829,5,0-30
23,160,8.0,0.015942076,0.0008658791500000037,5,0-30
23,161,7.0,0.016497206,0.0008286071000000055,5,0-30
23,162,6.0,0.017464098,0.00080974670000001,5,0-30
23,163,5.0,0.017875934,0.0006868699999999894,5,0-30
23,164,4.0,0.019065835,0.0007626245999999867,5,0-30
23,165,3.0,0.02000161,0.0008610544999999946,5,0-30
23,166,2.0,0.020830467,0.0008858413999999907,5,0-30
23,167,1.0,0.02202028,0.00100533240000001,5,0-30
23,168,0.0,0.023507169,0.0010901338000000162,5,0-30
31,34,200.0,0.010080727,-3.4887000000014617e-06,5,RUL > 125
31,35,199.0,0.010182449,-2.0443500000001198e-05,5,RUL > 125
31,36,198.0,0.010391327,1.251189999999965e-05,5,RUL > 125
31,37,197.0,0.010441265,4.8286600000000935e-05,5,RUL > 125
31,38,196.0,0.010354712,8.067860000000059e-05,5,RUL > 125
31,39,195.0,0.010190678,-2.015700000001391e-06,5,RUL > 125
31,40,194.0,0.009889817,-0.00012536070000000052,5,RUL > 125
31,41,193.0,0.010000194,-0.00013470369999999963,5,RUL > 125
31,42,192.0,0.0101282615,-6.433849999999992e-05,5,RUL > 125
31,43,191.0,0.01022635,3.0978850000000954e-05,5,RUL > 125
31,44,190.0,0.010293648,0.00010338180000000024,5,RUL > 125
31,45,189.0,0.01044277,0.00010505385000000097,5,RUL > 125
31,46,188.0,0.010640844,0.00012415849999999987,5,RUL > 125
31,47,187.0,0.010723112,0.0001340719999999999,5,RUL > 125
31,48,186.0,0.010562329,8.177040000000038e-05,5,RUL > 125
31,49,185.0,0.010729002,4.939490000000092e-05,5,RUL > 125
31,50,184.0,0.010620093,-3.5611999999999868e-06,5,RUL > 125
31,51,183.0,0.010493392,-4.016759999999992e-05,5,RUL > 125
31,52,182.0,0.010703666,4.7064000000000935e-06,5,RUL > 125
31,53,181.0,0.010774844,1.7525700000000404e-05,5,RUL > 125
31,54,180.0,0.0108166,6.744660000000011e-05,5,RUL > 125
31,55,179.0,0.010840872,8.078939999999984e-05,5,RUL > 125
31,56,178.0,0.010600892,-1.3951999999999866e-05,5,RUL > 125
31,57,177.0,0.010566257,-6.328820000000054e-05,5,RUL > 125
31,58,176.0,0.010492076,-9.236629999999861e-05,5,RUL > 125
31,59,175.0,0.010304079,-0.0001182402000000015,5,RUL > 125
31,60,174.0,0.010040533,-0.00013828960000000063,5,RUL > 125
31,61,173.0,0.009984471,-0.00016151149999999966,5,RUL > 125
31,62,172.0,0.009935933,-0.0001431893999999998,5,RUL > 125
31,63,171.0,0.010006131,-7.004960000000002e-05,5,RUL > 125
31,64,170.0,0.010180961,3.0251599999999804e-05,5,RUL > 125
31,65,169.0,0.009943512,1.6310999999999417e-05,5,RUL > 125
31,66,168.0,0.009865066,-2.043530000000005e-05,5,RUL > 125
31,67,167.0,0.009696602,-9.349529999999915e-05,5,RUL > 125
31,68,166.0,0.010033746,-5.413399999999992e-05,5,RUL > 125
31,69,165.0,0.010166016,6.136879999999984e-05,5,RUL > 125
31,70,164.0,0.010117156,9.735939999999978e-05,5,RUL > 125
31,71,163.0,0.010540024,0.00017702539999999966,5,RUL > 125
31,72,162.0,0.010504221,0.00013149579999999957,5,RUL > 125
31,73,161.0,0.01035714,7.693130000000029e-05,5,RUL > 125
31,74,160.0,0.0102018025,-1.359100000002263e-06,5,RUL > 125
31,75,159.0,0.010532368,-3.17730500000018e-05,5,RUL > 125
31,76,158.0,0.010410243,-1.2728000000002494e-06,5,RUL > 125
31,77,157.0,0.010420344,3.348484999999928e-05,5,RUL > 125
31,78,156.0,0.010288069,6.050900000000329e-06,5,RUL > 125
31,79,155.0,0.009840897,-0.0001505116000000011,5,RUL > 125
31,80,154.0,0.009817989,-0.0001763955000000013,5,RUL > 125
31,81,153.0,0.009894977,-0.00015208139999999941,5,RUL > 125
31,82,152.0,0.009786506,-9.490460000000126e-05,5,RUL > 125
31,83,151.0,0.009703985,-3.0530699999999027e-05,5,RUL > 125
31,84,150.0,0.009714218,-3.9853399999999214e-05,5,RUL > 125
31,85,149.0,0.009589104,-6.840339999999867e-05,5,RUL > 125
31,86,148.0,0.009653691,-3.8051100000000046e-05,5,RUL > 125
31,87,147.0,0.009438194,-5.921089999999985e-05,5,RUL > 125
31,88,146.0,0.009483154,-6.130380000000017e-05,5,RUL > 125
31,89,145.0,0.009538958,-2.7082899999998836e-05,5,RUL > 125
31,90,144.0,0.009629288,5.195799999998151e-06,5,RUL > 125
31,91,143.0,0.009817725,9.05195999999995e-05,5,RUL > 125
31,92,142.0,0.010191824,0.00016961069999999934,5,RUL > 125
31,93,141.0,0.010172211,0.00018290419999999926,5,RUL > 125
31,94,140.0,0.010049592,0.00011950939999999871,5,RUL > 125
31,95,139.0,0.010094611,4.115399999999777e-05,5,RUL > 125
31,96,138.0,0.010351461,2.4167399999999307e-05,5,RUL > 125
31,97,137.0,0.010215624,3.8869499999999584e-05,5,RUL > 125
31,98,136.0,0.009881994,-2.1418300000001556e-05,5,RUL > 125
31,99,135.0,0.009835781,-9.871269999999902e-05,5,RUL > 125
31,100,134.0,0.009811234,-0.00014602969999999888,5,RUL > 125
31,101,133.0,0.009462168,-0.00015776720000000124,5,RUL > 125
31,102,132.0,0.0094508575,-0.0001235885999999982,5,RUL > 125
31,103,131.0,0.009234712,-0.0001562514499999996,5,RUL > 125
31,104,130.0,0.009317232,-0.00012154599999999925,5,RUL > 125
31,105,129.0,0.00897718,-0.00011036015000000009,5,RUL > 125
31,106,128.0,0.009107045,-9.451569999999987e-05,5,RUL > 125
31,107,127.0,0.009022744,-6.341230000000078e-05,5,RUL > 125
31,108,126.0,0.009155144,-2.786120000000062e-05,5,RUL > 125
31,109,125.0,0.009293167,6.800729999999975e-05,5,76-125
31,110,124.0,0.009332146,7.206250000000142e-05,5,76-125
31,111,123.0,0.009258297,6.481079999999973e-05,5,76-125
31,112,122.0,0.009045079,-2.5499999999998767e-05,5,76-125
31,113,121.0,0.009226198,-4.210049999999814e-05,5,76-125
31,114,120.0,0.009415446,1.3450099999999846e-05,5,76-125
31,115,119.0,0.009639152,0.00011320769999999898,5,76-125
31,116,118.0,0.009764553,0.00018519020000000216,5,76-125
31,117,117.0,0.009635769,0.00011682490000000019,5,76-125
31,118,116.0,0.009506794,1.793130000000126e-05,5,76-125
31,119,115.0,0.009804588,7.311299999999905e-06,5,76-125
31,120,114.0,0.009801346,2.4240499999999623e-05,5,76-125
31,121,113.0,0.009861447,7.459079999999969e-05,5,76-125
31,122,112.0,0.009780054,6.0337900000000776e-05,5,76-125
31,123,111.0,0.009774744,-8.098000000000043e-06,5,76-125
31,124,110.0,0.00975142,-1.8655499999999266e-05,5,76-125
31,125,109.0,0.010009227,2.6692600000000494e-05,5,76-125
31,126,108.0,0.010130966,9.363070000000049e-05,5,76-125
31,127,107.0,0.01033236,0.00014947780000000054,5,76-125
31,128,106.0,0.010430589,0.00016814709999999884,5,76-125
31,129,105.0,0.010410402,0.0001101972999999994,5,76-125
31,130,104.0,0.01025807,3.322499999999868e-05,5,76-125
31,131,103.0,0.010329355,-1.785289999999902e-05,5,76-125
31,132,102.0,0.010311549,-3.1912699999999326e-05,5,76-125
31,133,101.0,0.010276471,-2.143829999999961e-05,5,76-125
31,134,100.0,0.01031718,6.533600000000031e-06,5,76-125
31,135,99.0,0.0106752245,6.973699999999948e-05,5,76-125
31,136,98.0,0.010841133,0.00014579214999999607,5,76-125
31,137,97.0,0.011084278,0.0002139566999999971,5,76-125
31,138,96.0,0.010948854,0.0001672401499999981,5,76-125
31,139,95.0,0.010983015,7.233020000000043e-05,5,76-125
31,140,94.0,0.01121002,6.365109999999923e-05,5,76-125
31,141,93.0,0.011529057,0.0001150723999999995,5,76-125
31,142,92.0,0.011340936,0.00013302059999999936,5,76-125
31,143,91.0,0.0110170385,1.9896299999997582e-05,5,76-125
31,144,90.0,0.010680744,-0.00015705704999999598,5,76-125
31,145,89.0,0.010578996,-0.00025603140000000305,5,76-125
31,146,88.0,0.010351729,-0.00024164565000000065,5,76-125
31,147,87.0,0.01064352,-0.00010760519999999639,5,76-125
31,148,86.0,0.01083288,3.687959999999897e-05,5,76-125
31,149,85.0,0.010752725,8.28609000000014e-05,5,76-125
31,150,84.0,0.010304496,1.4738999999981539e-06,5,76-125
31,151,83.0,0.010247944,-0.00013195360000000335,5,76-125
31,152,82.0,0.00994332,-0.0002283900999999996,5,76-125
31,153,81.0,0.009817741,-0.00022311440000000068,5,76-125
31,154,80.0,0.009726579,-0.0001586037000000013,5,76-125
31,155,79.0,0.00949238,-0.00017278690000000252,5,76-125
31,156,78.0,0.009245132,-0.00017217369999999289,5,76-125
31,157,77.0,0.009369301,-0.00013783269999999805,5,76-125
31,158,76.0,0.009362455,-8.513269999999906e-05,5,76-125
31,159,75.0,0.009359993,-1.4745100000000502e-05,5,31-75
31,160,74.0,0.009457945,4.1631800000000505e-05,5,31-75
31,161,73.0,0.009553854,4.645959999999976e-05,5,31-75
31,162,72.0,0.009752534,9.740190000000016e-05,5,31-75
31,163,71.0,0.009673564,9.217309999999926e-05,5,31-75
31,164,70.0,0.0096243,4.5241999999999646e-05,5,31-75
31,165,69.0,0.009301723,-6.324960000000061e-05,5,31-75
31,166,68.0,0.009288507,-0.00012998949999999999,5,31-75
31,167,67.0,0.010084588,4.8625500000002545e-05,5,31-75
31,168,66.0,0.010187721,0.0001909707000000053,5,31-75
31,169,65.0,0.010483929,0.0003263626000000014,5,31-75
31,170,64.0,0.010552783,0.00029278929999999837,5,31-75
31,171,63.0,0.010242958,6.818020000000034e-05,5,31-75
31,172,62.0,0.010704958,7.935030000000038e-05,5,31-75
31,173,61.0,0.010680441,5.451990000000074e-05,5,31-75
31,174,60.0,0.010500538,3.3299299999999866e-05,5,31-75
31,175,59.0,0.010697033,7.037299999999939e-05,5,31-75
31,176,58.0,0.0112640485,0.00011347729999999709,5,31-75
31,177,57.0,0.011438433,0.0002279494499999996,5,31-75
31,178,56.0,0.011551655,0.00028436339999999996,5,31-75
31,179,55.0,0.011444866,0.00017832724999999926,5,31-75
31,180,54.0,0.011319869,1.1807400000000437e-05,5,31-75
31,181,53.0,0.011488385,-1.318819999999966e-05,5,31-75
31,182,52.0,0.011736502,4.132130000000006e-05,5,31-75
31,183,51.0,0.01168677,9.004410000000286e-05,5,31-75
31,184,50.0,0.011705585,9.6981699999998e-05,5,31-75
31,185,49.0,0.011843193,6.786990000000005e-05,5,31-75
31,186,48.0,0.011980216,6.438509999999864e-05,5,31-75
31,187,47.0,0.012200692,0.00013024750000000112,5,31-75
31,188,46.0,0.012705501,0.0002357330999999916,5,31-75
31,189,45.0,0.013074283,0.0003187464999999992,5,31-75
31,190,44.0,0.013067975,0.0003049108999999999,5,31-75
31,191,43.0,0.0128466515,0.00016543929999999818,5,31-75
31,192,42.0,0.012476702,-6.85229499999995e-05,5,31-75
31,193,41.0,0.012630002,-0.00014798350000000776,5,31-75
31,194,40.0,0.012448405,-0.00014557895000000054,5,31-75
31,195,39.0,0.012203918,-0.0001313763999999971,5,31-75
31,196,38.0,0.012256445,-8.66597999999978e-05,5,31-75
31,197,37.0,0.011958197,-0.0001535569999999996,5,31-75
31,198,36.0,0.011734309,-0.00016739129999999582,5,31-75
31,199,35.0,0.011712785,-0.00015044019999999747,5,31-75
31,200,34.0,0.012003374,-7.515540000000033e-05,5,31-75
31,201,33.0,0.012568736,0.00014901430000000573,5,31-75
31,202,32.0,0.012514755,0.00024168429999999656,5,31-75
31,203,31.0,0.012645668,0.0002377146999999981,5,31-75
31,204,30.0,0.012445627,9.6143799999999e-05,5,0-30
31,205,29.0,0.012829251,4.51901999999976e-05,5,0-30
31,206,28.0,0.012967554,0.00010891809999999894,5,0-30
31,207,27.0,0.0130562885,0.00013431679999999905,5,0-30
31,208,26.0,0.013152699,0.00016411814999999942,5,0-30
31,209,25.0,0.012964492,4.556269999999919e-05,5,0-30
31,210,24.0,0.013155694,2.8448349999999634e-05,5,0-30
31,211,23.0,0.0141191725,0.00021287629999999539,5,0-30
31,212,22.0,0.014106834,0.00030629505000000695,5,0-30
31,213,21.0,0.013831238,0.00026846320000000195,5,0-30
31,214,20.0,0.013928647,0.00012579715000000108,5,0-30
31,215,19.0,0.014421288,4.2604400000000916e-05,5,0-30
31,216,18.0,0.014222799,8.21979999999962e-05,5,0-30
31,217,17.0,0.014215443,0.00010625619999999873,5,0-30
31,218,16.0,0.014632299,0.00012014589999999934,5,0-30
31,219,15.0,0.014815767,0.00011984580000000419,5,0-30
31,220,14.0,0.015104319,0.0002363364000000025,5,0-30
31,221,13.0,0.016006654,0.0004054441999999924,5,0-30
31,222,12.0,0.0154226385,0.0002771565999999968,5,0-30
31,223,11.0,0.016046368,0.00027795214999999944,5,0-30
31,224,10.0,0.01668302,0.0003197116000000069,5,0-30
31,225,9.0,0.016873255,0.0002993583500000061,5,0-30
31,226,8.0,0.01757805,0.0005137710000000024,5,0-30
31,227,7.0,0.017997595,0.0004797483999999935,5,0-30
31,228,6.0,0.018492516,0.00047433319999999575,5,0-30
31,229,5.0,0.01971729,0.0006602535999999881,5,0-30
31,230,4.0,0.020609206,0.0007782007000000068,5,0-30
31,231,3.0,0.021514062,0.0009149624000000143,5,0-30
31,232,2.0,0.022231383,0.0009274505999999971,5,0-30
31,233,1.0,0.02301549,0.0008218576999999978,5,0-30
31,234,0.0,0.024516841,0.0009316698000000061,5,0-30
32,34,157.0,0.009999103,5.942079999999919e-05,5,RUL > 125
32,35,156.0,0.010047996,4.1245899999998785e-05,5,RUL > 125
32,36,155.0,0.010604872,0.00010856999999999902,5,RUL > 125
32,37,154.0,0.010566697,0.00012977790000000012,5,RUL > 125
32,38,153.0,0.010661309,0.00018431129999999958,5,RUL > 125
32,39,152.0,0.010854265,0.000166897499999999,5,RUL > 125
32,40,151.0,0.010792278,6.62379999999994e-05,5,RUL > 125
32,41,150.0,0.010640821,2.7921699999999696e-05,5,RUL > 125
32,42,149.0,0.010716038,-1.0398600000000136e-05,5,RUL > 125
32,43,148.0,0.010720386,-3.439980000000099e-05,5,RUL > 125
32,44,147.0,0.010766735,2.8478999999987374e-06,5,RUL > 125
32,45,146.0,0.010763918,2.9689100000000827e-05,5,RUL > 125
32,46,145.0,0.0107197715,5.0999000000011554e-06,5,RUL > 125
32,47,144.0,0.01065266,-1.8241550000000672e-05,5,RUL > 125
32,48,143.0,0.010646696,-3.513359999999997e-05,5,RUL > 125
32,49,142.0,0.010637853,-3.252054999999927e-05,5,RUL > 125
32,50,141.0,0.010465693,-5.229639999999885e-05,5,RUL > 125
32,51,140.0,0.009820245,-0.000184583299999999,5,RUL > 125
32,52,139.0,0.009694411,-0.0002722177999999989,5,RUL > 125
32,53,138.0,0.0098139495,-0.00024190889999999867,5,RUL > 125
32,54,137.0,0.009756726,-0.00014242294999999974,5,RUL > 125
32,55,136.0,0.009861693,1.4521099999999047e-05,5,RUL > 125
32,56,135.0,0.009478094,-3.84890500000009e-05,5,RUL > 125
32,57,134.0,0.009306391,-0.00012937490000000044,5,RUL > 125
32,58,133.0,0.009218838,-0.00016310779999999714,5,RUL > 125
32,59,132.0,0.009549302,-8.840380000000011e-05,5,RUL > 125
32,60,131.0,0.009328648,-5.598099999998875e-06,5,RUL > 125
32,61,130.0,0.009458789,4.1460600000000245e-05,5,RUL > 125
32,62,129.0,0.009398611,2.6903300000000095e-05,5,RUL > 125
32,63,128.0,0.009263053,-5.0253499999999474e-05,5,RUL > 125
32,64,127.0,0.0094678765,8.272099999999338e-06,5,RUL > 125
32,65,126.0,0.009702816,5.573195000000031e-05,5,RUL > 125
32,66,125.0,0.009400975,4.44490999999996e-05,5,76-125
32,67,124.0,0.009388269,1.8353049999999233e-05,5,76-125
32,68,123.0,0.009377308,-4.956839999999834e-05,5,76-125
32,69,122.0,0.009189379,-0.0001050540999999997,5,76-125
32,70,121.0,0.009223888,-5.530639999999988e-05,5,76-125
32,71,120.0,0.00947587,2.178200000000378e-06,5,76-125
32,72,119.0,0.009842734,0.00012173429999999962,5,76-125
32,73,118.0,0.009803563,0.00018472140000000103,5,76-125
32,74,117.0,0.009739786,0.00013594889999999954,5,76-125
32,75,116.0,0.009812219,5.697499999999895e-05,5,76-125
32,76,115.0,0.009950374,2.2393599999999633e-05,5,76-125
32,77,114.0,0.009810018,2.2349799999999682e-05,5,76-125
32,78,113.0,0.010015305,5.488370000000041e-05,5,76-125
32,79,112.0,0.009961866,3.642249999999949e-05,5,76-125
32,80,111.0,0.009879894,1.0888000000001409e-06,5,76-125
32,81,110.0,0.010016705,2.7796300000000444e-05,5,76-125
32,82,109.0,0.01004925,1.2272899999998754e-05,5,76-125
32,83,108.0,0.009778447,-1.9748199999999893e-05,5,76-125
32,84,107.0,0.009958896,-8.025400000000103e-06,5,76-125
32,85,106.0,0.009911381,-3.0100199999998848e-05,5,76-125
32,86,105.0,0.009896353,-1.728600000000058e-05,5,76-125
32,87,104.0,0.009916358,2.1327899999999864e-05,5,76-125
32,88,103.0,0.0102039855,4.951560000000002e-05,5,76-125
32,89,102.0,0.010107445,6.997604999999999e-05,5,76-125
32,90,101.0,0.010383974,0.00011663289999999871,5,76-125
32,91,100.0,0.010305178,9.576285000000027e-05,5,76-125
32,92,99.0,0.010321171,4.321040000000008e-05,5,76-125
32,93,98.0,0.010620573,9.634529999999998e-05,5,76-125
32,94,97.0,0.010388049,3.235449999999937e-05,5,76-125
32,95,96.0,0.01011854,-3.0639800000001305e-05,5,76-125
32,96,95.0,0.009954042,-0.00012362910000000057,5,76-125
32,97,94.0,0.009881456,-0.00019122409999999823,5,76-125
32,98,93.0,0.009871969,-0.00012692440000000265,5,76-125
32,99,92.0,0.009806363,-7.064270000000073e-05,5,76-125
32,100,91.0,0.00961639,-7.503969999999976e-05,5,76-125
32,101,90.0,0.009432112,-0.00011542670000000115,5,76-125
32,102,89.0,0.009102535,-0.00019131189999999806,5,76-125
32,103,88.0,0.009188619,-0.0001749343000000007,5,76-125
32,104,87.0,0.009300448,-8.753769999999941e-05,5,76-125
32,105,86.0,0.009276059,-1.1419299999999203e-05,5,76-125
32,106,85.0,0.009105202,9.277400000000009e-06,5,76-125
32,107,84.0,0.009172773,-2.2693800000000057e-05,5,76-125
32,108,83.0,0.009287024,-1.3013399999999522e-05,5,76-125
